x,y,curvature
346453.580472,4070120.240897,0.0
346453.434349,4070120.100157,0.0
346453.288226,4070119.959417,0.0
346453.142103,4070119.818677,0.0
346452.99598,4070119.677937,0.0
346452.849856,4070119.537197,0.0
346452.703733,4070119.396457,0.0
346452.55761,4070119.255717,0.0
346452.411487,4070119.114977,0.0
346452.265363,4070118.974237,0.0
346452.11924,4070118.833497,0.0
346451.973117,4070118.692757,0.0
346451.826994,4070118.552017,0.0
346451.680871,4070118.411277,0.0
346451.534747,4070118.270538,0.0
346451.388624,4070118.129798,0.0
346451.242501,4070117.989058,0.0
346451.096378,4070117.848318,0.0
346450.950255,4070117.707578,0.0
346450.804131,4070117.566838,0.0
346450.658008,4070117.426098,0.0
346450.511885,4070117.285358,0.0
346450.365762,4070117.144618,0.0
346450.219639,4070117.003878,0.009630721013925763
346450.073515,4070116.863138,0.01867072627843273
346449.927392,4070116.722398,0.027150134022729706
346449.781269,4070116.581658,0.04221334424481003
346449.635146,4070116.440918,0.0556593041767726
346449.489023,4070116.300178,0.06936459678896331
346449.342899,4070116.159438,0.08503346456357902
346449.196776,4070116.018698,0.10022122863454476
346449.050653,4070115.877958,0.1137484600214936
346448.90453,4070115.737218,0.12345757758888487
346448.699611,4070115.59663,0.12050872798176632
346448.494693,4070115.456041,0.11759726376699611
346448.289774,4070115.315452,0.1149197670432921
346448.037349,4070115.181266,0.09973264496131411
346447.784924,4070115.04708,0.09025320012496106
346447.505621,4070114.907828,0.08532557305178681
346447.262821,4070114.812312,0.07557509302957532
346446.997605,4070114.71165,0.06732311368318206
346446.732389,4070114.610988,0.06019408702582498
346446.480363,4070114.498991,0.06202865897033849
346446.228337,4070114.386993,0.06855207420562488
346445.980774,4070114.274916,0.07930121650712017
346445.733211,4070114.162839,0.09028964268360627
346445.47176,4070114.023266,0.11696644112571673
346445.210908,4070113.916977,0.13562360688386949
346444.964342,4070113.860371,0.14316730036330458
346444.717776,4070113.803765,0.15588551571370235
346444.453558,4070113.758574,0.1634488382965276
346444.189339,4070113.713384,0.1715777193060277
346443.925619,4070113.695929,0.1701087674071467
346443.661899,4070113.678474,0.16870206777165947
346443.407604,4070113.688595,0.15879426413340486
346443.153309,4070113.698716,0.15209805398141188
346442.899712,4070113.747666,0.1288727036262203
346442.646114,4070113.796617,0.10931838604002582
346442.361276,4070113.846129,0.10402416327296199
346442.148046,4070113.905452,0.09212889142732261
346441.946874,4070113.940143,0.089877184671227
346441.745701,4070113.974834,0.08682673800928048
346441.544529,4070114.009525,0.08809695159325469
346441.343357,4070114.044215,0.0888117881779412
346441.142184,4070114.078906,0.09453419933031787
346440.934905,4070114.138122,0.09092396582014062
346440.727626,4070114.197338,0.09503210580864051
346440.520347,4070114.256554,0.09913543744493258
346440.33434,4070114.340144,0.08873045199157008
346440.148333,4070114.423735,0.08211930958913641
346439.962327,4070114.507325,0.07011400584712209
346439.77632,4070114.590916,0.05766428017893193
346439.590313,4070114.674506,0.0452277444897086
346439.404307,4070114.758097,0.03283149445161612
346439.2183,4070114.841687,0.018470578813002722
346439.032293,4070114.925277,0.009179397096288363
346438.846287,4070115.008868,0.0
346438.66028,4070115.092458,0.007482263245005805
346438.474273,4070115.176049,0.007764105547205994
346438.288267,4070115.259639,0.008046953332517582
346438.10226,4070115.34323,0.008331696232525203
346437.910323,4070115.428065,0.008048785203053183
346437.718386,4070115.5129,0.007767235606174249
346437.526449,4070115.597736,0.0020758174835530446
346437.304825,4070115.686804,0.007507313864287195
346437.083201,4070115.775872,0.017303256716665074
346436.861576,4070115.864941,0.033311323835413895
346436.678499,4070115.945917,0.04449617413186864
346436.495422,4070116.026894,0.052542986532267244
346436.312345,4070116.107871,0.060141599236956285
346436.129267,4070116.188848,0.06731301146318956
346435.94619,4070116.269824,0.07463450436541681
346435.763113,4070116.350801,0.08159958417843764
346435.589361,4070116.453806,0.07875291138824826
346435.415608,4070116.556811,0.07819535490157671
346435.241856,4070116.659816,0.07735443195854612
346435.039148,4070116.807733,0.06628931746372771
346434.83644,4070116.95565,0.05728076537676094
346434.636441,4070117.088722,0.05349637893639533
346434.436443,4070117.221793,0.05426527403034999
346434.236444,4070117.354864,0.055610329642456754
346434.042396,4070117.487828,0.05608016611676456
346433.848348,4070117.620793,0.05704232726384046
346433.6543,4070117.753757,0.06316256542024422
346433.497649,4070117.88087,0.061671518520218606
346433.340998,4070118.007983,0.06016378389050559
346433.184347,4070118.135096,0.06322783537371396
346433.027696,4070118.262209,0.06625881638989464
346432.871044,4070118.389322,0.06683109726557633
346432.725979,4070118.531763,0.058565765747879
346432.580913,4070118.674205,0.04981237929399173
346432.435848,4070118.816647,0.041371191768509716
346432.290783,4070118.959088,0.032514090344876956
346432.145717,4070119.10153,0.023229452710701582
346432.000652,4070119.243972,0.019841082365259662
346431.855586,4070119.386413,0.016465530875615236
346431.710521,4070119.528855,0.01310256897942296
346431.565455,4070119.671297,0.009754842153176268
346431.42039,4070119.813739,0.006422596510656422
346431.275324,4070119.95618,0.007672913795644716
346431.130259,4070120.098622,0.008911601107941603
346430.985193,4070120.241064,0.010139418388320226
346430.840128,4070120.383505,0.011355772529562045
346430.695062,4070120.525947,0.012561269368768046
346430.549449,4070120.676537,0.011254550931231268
346430.403836,4070120.827127,0.009958821954351453
346430.258222,4070120.977717,0.00867533329210219
346430.112609,4070121.128307,0.007402501563249486
346429.966996,4070121.278897,0.006141236441487794
346429.821382,4070121.429487,0.004891123317021559
346429.675769,4070121.580078,0.00365158864201021
346429.530156,4070121.730668,0.0024233592483510072
346429.384542,4070121.881258,0.0026275423016851695
346429.238929,4070122.031848,0.002845857247370488
346429.093316,4070122.182438,0.004285385333324836
346428.947702,4070122.333028,0.005736330032972131
346428.802089,4070122.483618,0.00719792628129385
346428.656475,4070122.634208,0.008671194659123155
346428.510862,4070122.784798,0.010155204662597247
346428.365249,4070122.935388,0.011650490681233616
346428.219635,4070123.085978,0.013157948886624533
346428.074022,4070123.236568,0.014675952488001964
346427.93662,4070123.38758,0.013259367488064572
346427.799219,4070123.538591,0.011831725320719988
346427.661817,4070123.689603,0.010392813907426204
346427.524415,4070123.840615,0.02294008862118415
346427.387014,4070123.991626,0.03482006768846276
346427.249612,4070124.142638,0.04603427299019663
346427.11221,4070124.293649,0.06316747779481914
346426.974808,4070124.444661,0.0793445280222984
346426.837407,4070124.595673,0.09452862703416477
346426.700005,4070124.746684,0.11652647301944595
346426.562603,4070124.897696,0.13807980239163245
346426.425202,4070125.048707,0.15779745444202062
346426.2878,4070125.199719,0.17566126450319264
346426.172641,4070125.416349,0.16752005748974108
346426.057483,4070125.632979,0.159842598373178
346425.942324,4070125.849609,0.15264718949306674
346425.85421,4070126.08055,0.12837361784366833
346425.766096,4070126.311491,0.1050768124583217
346425.677982,4070126.542432,0.07600624154889091
346425.62445,4070126.793097,0.03345794484747546
346425.570919,4070127.043762,0.0077529298338460065
346425.517387,4070127.294427,0.050917979669989996
346425.463855,4070127.545093,0.09366366461113906
346425.384002,4070127.738892,0.11347918875672136
346425.304149,4070127.932692,0.13371792727162107
346425.224297,4070128.126491,0.15430611463897542
346425.10352,4070128.361718,0.16460802625369783
346424.982743,4070128.596946,0.17579385594368832
346424.831548,4070128.795727,0.17154454371324976
346424.680352,4070128.994509,0.16019583081804173
346424.529157,4070129.19329,0.14847211969813914
346424.387721,4070129.336407,0.12578068214207452
346424.246286,4070129.479523,0.10111344799386732
346424.10485,4070129.62264,0.08519619060691422
346423.963415,4070129.765756,0.06903897815341116
346423.821979,4070129.908873,0.052715197469549335
346423.680543,4070130.051989,0.03776664525875652
346423.539108,4070130.195106,0.021530753989864565
346423.397672,4070130.338222,0.014846006473927314
346423.256237,4070130.481339,0.007680739335760941
346423.114801,4070130.624455,0.0
346422.973366,4070130.767572,0.0
346422.83193,4070130.910688,0.0
346422.690495,4070131.053805,0.0
346422.549059,4070131.196921,0.0
346422.407623,4070131.340038,0.0
346422.266188,4070131.483154,0.0
346422.124752,4070131.626271,0.0
346421.983317,4070131.769387,0.0
346421.841881,4070131.912504,0.0
346421.700446,4070132.05562,0.0
346421.55901,4070132.198737,0.0
346421.417575,4070132.341853,0.0
346421.276139,4070132.48497,0.0
346421.134703,4070132.628086,0.0
346420.993268,4070132.771203,0.0
346420.851832,4070132.914319,0.0
346420.710397,4070133.057436,0.0
346420.568961,4070133.200552,0.0
346420.427526,4070133.343669,0.0
346420.28609,4070133.486785,0.005784687274894678
346420.144655,4070133.629901,0.011489859111927835
346420.003219,4070133.773018,0.017114162566372052
346419.861783,4070133.916134,0.022656660259583933
346419.720348,4070134.059251,0.028895639072401964
346419.578912,4070134.202367,0.03509768726147989
346419.437477,4070134.345484,0.04125775233846236
346419.296041,4070134.4886,0.04737396779008794
346419.154606,4070134.631717,0.05018327631628041
346419.01317,4070134.774833,0.052914984198629306
346418.882221,4070134.940882,0.04482819296100143
346418.751271,4070135.106931,0.035827592067359575
346418.620322,4070135.272979,0.026923515723269474
346418.489373,4070135.439028,0.01811875811468563
346418.365068,4070135.602183,0.00531447025146869
346418.240763,4070135.765337,0.007398033710541722
346418.116459,4070135.928492,0.020006390239315892
346417.992154,4070136.091647,0.03261748345863419
346417.849287,4070136.256985,0.039502836110986164
346417.706419,4070136.422323,0.04639423282969161
346417.563552,4070136.587661,0.0483670582006869
346417.420551,4070136.745603,0.04811898701094207
346417.277551,4070136.903545,0.04790522041777565
346417.134551,4070137.061487,0.04772574556857505
346416.9854,4070137.208441,0.04121712959880358
346416.836249,4070137.355396,0.03471521799953189
346416.687099,4070137.502351,0.0282249644191464
346416.543323,4070137.643184,0.02154607666270063
346416.399548,4070137.784018,0.017626723142334315
346416.255772,4070137.924851,0.013607043114605212
346416.111996,4070138.065685,0.00948589025632118
346415.968221,4070138.206518,0.006523501649034502
346415.824445,4070138.347351,0.003509599763245277
346415.68067,4070138.488185,0.0
346415.536894,4070138.629018,0.0
346415.393119,4070138.769852,0.0
346415.249343,4070138.910685,0.0
346415.105567,4070139.051519,0.0
346414.961792,4070139.192352,0.0
346414.818016,4070139.333186,0.0
346414.674241,4070139.474019,0.0
346414.530465,4070139.614853,0.0
346414.38669,4070139.755686,0.0
346414.242914,4070139.89652,0.0
346414.099139,4070140.037353,0.0
346413.955363,4070140.178187,0.0
346413.811587,4070140.31902,0.0
346413.667812,4070140.459854,0.0
346413.524036,4070140.600687,0.0
346413.380261,4070140.741521,0.0
346413.236485,4070140.882354,0.0
346413.09271,4070141.023188,0.0
346412.948934,4070141.164021,0.0
346412.805158,4070141.304855,0.0
346412.661383,4070141.445688,0.0
346412.517607,4070141.586522,0.0
346412.373832,4070141.727355,0.0
346412.230056,4070141.868189,0.0
346412.086281,4070142.009022,0.0
346411.942505,4070142.149855,0.0
346411.79873,4070142.290689,0.0
346411.654954,4070142.431522,0.0
346411.511178,4070142.572356,0.0
346411.367403,4070142.713189,0.0
346411.223627,4070142.854023,0.0
346411.079852,4070142.994856,0.0
346410.936076,4070143.13569,0.0
346410.792301,4070143.276523,0.0
346410.648525,4070143.417357,0.0
346410.504749,4070143.55819,0.0
346410.360974,4070143.699024,0.0
346410.217198,4070143.839857,0.0
346410.073423,4070143.980691,0.0
346409.929647,4070144.121524,0.0
346409.785872,4070144.262358,0.0
346409.642096,4070144.403191,0.0
346409.498321,4070144.544025,0.0
346409.354545,4070144.684858,0.0
346409.210769,4070144.825692,0.0
346409.066994,4070144.966525,0.0
346408.923218,4070145.107359,0.0
346408.779443,4070145.248192,0.0
346408.635667,4070145.389026,0.0
346408.491892,4070145.529859,0.0
346408.348116,4070145.670693,0.0
346408.20434,4070145.811526,0.0
346408.060565,4070145.952359,0.0
346407.916789,4070146.093193,0.0028836855117654846
346407.773014,4070146.234026,0.005764592105752998
346407.629238,4070146.37486,0.008642516848460732
346407.485463,4070146.515693,0.011517125938542504
346407.341687,4070146.656527,0.014388033879396156
346407.197912,4070146.79736,0.017254903304828453
346407.054136,4070146.938194,0.02011755324387386
346406.91036,4070147.079027,0.02297546691638917
346406.766585,4070147.219861,0.025827574370347467
346406.622809,4070147.360694,0.02867528796603069
346406.486837,4070147.510241,0.0257947020319714
346406.350864,4070147.659788,0.022916341237211108
346406.214891,4070147.809335,0.020040254714965944
346406.078919,4070147.958881,0.017166720609161336
346405.942946,4070148.108428,0.014296167214033303
346405.806973,4070148.257975,0.01142911479739242
346405.671001,4070148.407522,0.008565021381615528
346405.535028,4070148.557068,0.005705632665826937
346405.399055,4070148.706615,0.002850811381613773
346405.263083,4070148.856162,0.0
346405.12711,4070149.005709,0.0
346404.991137,4070149.155256,0.0
346404.855165,4070149.304802,0.0
346404.719192,4070149.454349,0.0
346404.583219,4070149.603896,0.0
346404.447247,4070149.753443,0.0
346404.311274,4070149.902989,0.0
346404.175301,4070150.052536,0.0
346404.039329,4070150.202083,0.0
346403.903356,4070150.35163,0.0
346403.767383,4070150.501177,0.0
346403.63141,4070150.650723,0.0
346403.495438,4070150.80027,0.0
346403.359465,4070150.949817,0.0
346403.223492,4070151.099364,0.0
346403.08752,4070151.24891,0.0
346402.951547,4070151.398457,0.0
346402.815574,4070151.548004,0.0
346402.679602,4070151.697551,0.0
346402.543629,4070151.847098,0.0
346402.407656,4070151.996644,0.0
346402.271684,4070152.146191,0.0
346402.135711,4070152.295738,0.0
346401.999738,4070152.445285,0.0
346401.863766,4070152.594831,0.0
346401.727793,4070152.744378,0.0
346401.59182,4070152.893925,0.0
346401.455848,4070153.043472,0.0
346401.319875,4070153.193019,0.0
346401.183902,4070153.342565,0.0
346401.04793,4070153.492112,0.0
346400.911957,4070153.641659,0.0
346400.775984,4070153.791206,0.002055165791611218
346400.640012,4070153.940752,0.005606289779042781
346400.504039,4070154.090299,0.02080509457240735
346400.368066,4070154.239846,0.08950974139097903
346400.232094,4070154.389393,0.033651544134748856
346400.096121,4070154.53894,0.0357511417451813
346399.960148,4070154.688486,0.15400206341786543
346399.824176,4070154.838033,0.41213773852477464
346399.688203,4070154.98758,0.9585701813710735
346399.840604,4070154.82281,0.5151775781370788
346399.993005,4070154.65804,0.47702676941024547
346400.145407,4070154.49327,0.47311690331056544
346400.297808,4070154.3285,0.4866654218451836
346400.450209,4070154.16373,0.37085012469661466
346400.625439,4070153.977463,0.4356380953475983
346400.800669,4070153.791197,0.43767978522015855
346400.959544,4070153.688458,0.3933180230357424
346401.091639,4070153.586202,0.3781932039038752
346401.162649,4070153.562729,0.34711478050401895
346401.260238,4070153.52768,0.3473809858893176
346401.474344,4070153.517171,0.3218375160563194
346401.688451,4070153.506662,0.3054409097889618
346401.902558,4070153.496154,0.29517162945460984
346402.116664,4070153.485645,0.2797087315334164
346402.330771,4070153.475136,0.26060885192975586
346402.580602,4070153.465094,0.23917419614207197
346402.830433,4070153.455052,0.23830446254914353
346403.039108,4070153.473496,0.2304622500482766
346403.247782,4070153.491939,0.23697017383695004
346403.456457,4070153.510382,0.24199667346261322
346403.797245,4070153.593037,0.2509939588744429
346403.941259,4070153.657035,0.24581308615337163
346404.131101,4070153.786796,0.22445505470240806
346404.320694,4070153.902689,0.2046457492925177
346404.510287,4070154.018582,0.19122527586331442
346404.69988,4070154.134475,0.1731417871619576
346404.889472,4070154.250368,0.15594361651915414
346405.073829,4070154.406123,0.13266345209075636
346405.258186,4070154.561878,0.1101669509033612
346405.442543,4070154.717633,0.09763110486767407
346405.627033,4070154.880784,0.08071640967985678
346405.811522,4070155.043935,0.08468707638268402
346405.996012,4070155.207086,0.11857030714396266
346406.168002,4070155.337168,0.42446393281736355
346406.267985,4070155.435251,0.23223536639138448
346406.513578,4070155.686087,0.039063635898297915
346406.680282,4070155.853257,0.03994085844403706
346406.846986,4070156.020427,0.049321921407940915
346407.01369,4070156.187597,0.13348138848964833
346406.855296,4070156.046173,0.2698090537583234
346406.696901,4070155.904748,0.16545520343594813
346406.538507,4070155.763324,0.15640963927342236
346406.380112,4070155.621899,0.19925183299519741
346406.221718,4070155.480475,0.5285640052867898
346406.063323,4070155.33905,0.14063917565994571
346405.904929,4070155.197626,0.07852045040454919
346405.746534,4070155.056201,0.11350163288205703
346405.58814,4070154.914777,0.14372147315266764
346405.429745,4070154.773352,0.15939187705606467
346405.271351,4070154.631928,0.18365223186081164
346405.054731,4070154.502648,0.19384679318310882
346404.828985,4070154.362435,0.21602606043106276
346404.576859,4070154.244892,0.22663522390851923
346404.450697,4070154.180573,0.23581661445813645
346404.324934,4070154.138443,0.24204703848633896
346404.208495,4070154.118341,0.23900802894616932
346404.082931,4070154.087306,0.2355511982713324
346403.832203,4070154.047423,0.22558709335165705
346403.563322,4070153.991219,0.22008859571069134
346403.294442,4070153.935016,0.22799114469213264
346402.990157,4070153.896096,0.23974881178182345
346402.746376,4070153.911578,0.23368332820558185
346402.502596,4070153.92706,0.2413791782959852
346402.258815,4070153.942541,0.2494313843312235
346402.033486,4070153.990985,0.2512268651290742
346401.808156,4070154.039429,0.260244084050255
346401.582826,4070154.087873,0.2665692307282861
346401.307713,4070154.181603,0.2691378892472045
346401.0326,4070154.275334,0.27041048264075346
346400.844504,4070154.408192,0.2505776678322949
346400.656409,4070154.54105,0.23293429605237495
346400.468313,4070154.673908,0.22256903669741254
346400.325246,4070154.828152,0.19682169474348987
346400.18218,4070154.982396,0.16875594022137838
346400.039114,4070155.13664,0.14599343137316095
346399.868846,4070155.350562,0.11195447901960985
346399.698577,4070155.564484,0.07812888477079337
346399.546785,4070155.729983,0.054574204022350754
346399.394992,4070155.895482,0.02912741811707828
346399.243199,4070156.060981,0.020321976307890368
346399.109865,4070156.211242,0.00989401111522941
346398.976532,4070156.361503,0.0
346398.843199,4070156.511764,0.0018663910395640454
346398.709865,4070156.662026,0.0028569847744034835
346398.576532,4070156.812287,0.00386055390102798
346398.443198,4070156.962548,0.0
346398.309865,4070157.112809,0.0026057995459486593
346398.176531,4070157.26307,0.001767605126977927
346398.043198,4070157.413331,0.0
346397.909865,4070157.563592,0.0
346397.776531,4070157.713853,0.0
346397.643198,4070157.864114,0.0
346397.509864,4070158.014375,0.0
346397.376531,4070158.164636,0.0
346397.243197,4070158.314897,0.0
346397.109864,4070158.465158,0.0
346396.976531,4070158.615419,0.0
346396.843197,4070158.76568,0.0
346396.709864,4070158.915941,0.0
346396.57653,4070159.066202,0.0
346396.443197,4070159.216463,0.0
346396.309863,4070159.366724,0.0
346396.17653,4070159.516985,0.0
346396.043197,4070159.667246,0.0
346395.909863,4070159.817508,0.008761169630512936
346395.77653,4070159.967769,0.01752459484973641
346395.643196,4070160.11803,0.026280348109160447
346395.509863,4070160.268291,0.03501785138489983
346395.376529,4070160.418552,0.0437275965375231
346395.243196,4070160.568813,0.05239870832486492
346395.109863,4070160.719074,0.06102213397497688
346394.976529,4070160.869335,0.06958842220375273
346394.843196,4070161.019596,0.07808763859877935
346394.709862,4070161.169857,0.08651141934468184
346394.603594,4070161.342861,0.07784037506832871
346394.497325,4070161.515865,0.06914720469852186
346394.391056,4070161.688868,0.06981124850265107
346394.284788,4070161.861872,0.07000215004435796
346394.178519,4070162.034876,0.07035888551238968
346394.07225,4070162.20788,0.07029964604842263
346393.965981,4070162.380884,0.06986355259300889
346393.859713,4070162.553887,0.07087147193911907
346393.753444,4070162.726891,0.07190288412308504
346393.647175,4070162.899895,0.07295325075580136
346393.540907,4070163.072899,0.08208758748750296
346393.434638,4070163.245903,0.09118992402113889
346393.340641,4070163.480649,0.08417146134283403
346393.246644,4070163.715396,0.08271764830821415
346393.155622,4070163.950088,0.08080145551613828
346393.0646,4070164.184781,0.079559311681
346392.973579,4070164.419474,0.07898587629903948
346392.908537,4070164.609308,0.07515387475039492
346392.843496,4070164.799143,0.07124790050890255
346392.778454,4070164.988977,0.0672786924618595
346392.713413,4070165.178811,0.070797170226563
346392.648371,4070165.368645,0.0735425503704705
346392.58333,4070165.558479,0.08270779314814349
346392.538551,4070165.763803,0.08201099130988052
346392.493772,4070165.969127,0.08146394036763971
346392.448993,4070166.17445,0.07940915118095822
346392.404214,4070166.379774,0.07687662952278437
346392.359434,4070166.585098,0.07597195221164647
346392.314655,4070166.790422,0.07262358418829269
346392.269876,4070166.995746,0.069265061574216
346392.25215,4070167.251316,0.05735160416704344
346392.234424,4070167.506887,0.04615839925810642
346392.217653,4070167.732846,0.03672076486053987
346392.200883,4070167.958805,0.03630524378842918
346392.184112,4070168.184764,0.03610868151278351
346392.16159,4070168.421924,0.03798737756024953
346392.139068,4070168.659085,0.039651790127142775
346392.116547,4070168.896245,0.04164764777124629
346392.081268,4070169.168778,0.04837736411600869
346392.045988,4070169.441311,0.06232098059055897
346392.038011,4070169.659714,0.07305716286415276
346392.030033,4070169.878116,0.08415815123419135
346392.022056,4070170.096518,0.09064855691194848
346392.037549,4070170.296002,0.08718139432018801
346392.053041,4070170.495486,0.08549010002131438
346392.068534,4070170.694969,0.08250163884429569
346392.081118,4070170.898204,0.07997709481278534
346392.093702,4070171.10144,0.07719645751729914
346392.106286,4070171.304675,0.07203847065482633
346392.148557,4070171.503677,0.05779866443365493
346392.190828,4070171.702679,0.051672774068497636
346392.233099,4070171.901681,0.04530212055111362
346392.273792,4070172.178397,0.047537900511683724
346392.314484,4070172.455113,0.05612616384530575
346392.368765,4070172.742682,0.061390648120168874
346392.423046,4070173.030252,0.07250571089141823
346392.453415,4070173.229468,0.08411828945951243
346392.483785,4070173.428684,0.09494336312326458
346392.514155,4070173.6279,0.10806846069316299
346392.59095,4070173.926162,0.12125113120805411
346392.661587,4070174.130203,0.1260759722085253
346392.732224,4070174.334244,0.1325210965292208
346392.81595,4070174.521403,0.131671459568274
346392.899677,4070174.708562,0.13002267882221435
346392.983403,4070174.89572,0.12796028481348423
346393.100258,4070175.104479,0.11661100175281233
346393.217112,4070175.313238,0.10344447605678642
346393.333967,4070175.521996,0.09089907835435036
346393.465565,4070175.723091,0.07243737135818538
346393.597163,4070175.924186,0.05547978822123521
346393.728761,4070176.125281,0.04562546388624773
346393.844818,4070176.289663,0.033680844971607164
346393.960874,4070176.454044,0.02499909311395016
346394.076931,4070176.618425,0.016668447268038223
346394.194774,4070176.799422,0.019116747172812792
346394.312617,4070176.980418,0.02503341094236715
346394.430461,4070177.161414,0.031125528495318414
346394.548304,4070177.34241,0.03738786797761206
346394.666147,4070177.523406,0.047232082543528384
346394.783991,4070177.704402,0.05736457592725178
346394.930599,4070177.912626,0.06532713997513212
346395.077207,4070178.12085,0.07481545523629667
346395.246828,4070178.367502,0.08748228499826918
346395.41645,4070178.614155,0.10120558606314074
346395.562371,4070178.751758,0.09263827017986427
346395.708293,4070178.889362,0.08381574153525549
346395.854215,4070179.026966,0.07474454514045425
346396.000137,4070179.164569,0.06543224209867779
346396.146059,4070179.302173,0.055889589161868085
346396.291981,4070179.439777,0.04612693651473233
346396.437902,4070179.57738,0.037119469438965796
346396.583824,4070179.714984,0.027405402266953014
346396.729746,4070179.852587,0.014647262922343779
346396.875668,4070179.990191,0.0
346397.02159,4070180.127795,0.0
346397.167512,4070180.265398,0.0
346397.313434,4070180.403002,0.0
346397.459355,4070180.540606,0.0
346397.605277,4070180.678209,0.0
346397.751199,4070180.815813,0.0
346397.897121,4070180.953417,0.0
346398.043043,4070181.09102,0.0
346398.188965,4070181.228624,0.0
346398.334887,4070181.366228,0.0
346398.480808,4070181.503831,0.0
346398.62673,4070181.641435,0.0
346398.772652,4070181.779039,0.0
346398.918574,4070181.916642,0.0
346399.064496,4070182.054246,0.0
346399.210418,4070182.191849,0.0
346399.356339,4070182.329453,0.0
346399.502261,4070182.467057,0.0
346399.648183,4070182.60466,0.0
346399.794105,4070182.742264,0.0
346399.940027,4070182.879868,0.0
346400.085949,4070183.017471,0.0
346400.231871,4070183.155075,0.0
346400.377792,4070183.292679,0.0
346400.523714,4070183.430282,0.0
346400.669636,4070183.567886,0.0
346400.815558,4070183.70549,0.0
346400.96148,4070183.843093,0.0
346401.107402,4070183.980697,0.0
346401.253324,4070184.118301,0.0
346401.399245,4070184.255904,0.0
346401.545167,4070184.393508,0.0
346401.691089,4070184.531111,0.0
346401.837011,4070184.668715,0.0
346401.982933,4070184.806319,0.0
346402.128855,4070184.943922,0.0
346402.274776,4070185.081526,0.0
346402.420698,4070185.21913,0.0
346402.56662,4070185.356733,0.0
346402.712542,4070185.494337,0.0
346402.858464,4070185.631941,0.0
346403.004386,4070185.769544,0.0
346403.150308,4070185.907148,0.0
346403.296229,4070186.044752,0.0
346403.442151,4070186.182355,0.0
346403.588073,4070186.319959,0.0
346403.733995,4070186.457562,0.0
346403.879917,4070186.595166,0.0
346404.025839,4070186.73277,0.0
346404.171761,4070186.870373,0.0
346404.317682,4070187.007977,0.0
346404.463604,4070187.145581,0.0
346404.609526,4070187.283184,0.0
346404.755448,4070187.420788,0.0
346404.90137,4070187.558392,0.0
346405.047292,4070187.695995,0.0
346405.193213,4070187.833599,0.0
346405.339135,4070187.971203,0.0
346405.485057,4070188.108806,0.0
346405.630979,4070188.24641,0.0
346405.776901,4070188.384014,0.0
346405.922823,4070188.521617,0.0
346406.068745,4070188.659221,0.0
346406.214666,4070188.796824,0.0
346406.360588,4070188.934428,0.0
346406.50651,4070189.072032,0.0
346406.652432,4070189.209635,0.0
346406.798354,4070189.347239,0.0
346406.944276,4070189.484843,0.0
346407.090198,4070189.622446,0.0
346407.236119,4070189.76005,0.0
346407.382041,4070189.897654,0.0
346407.527963,4070190.035257,0.0
346407.673885,4070190.172861,0.0
346407.819807,4070190.310465,0.0
346407.965729,4070190.448068,0.0
346408.11165,4070190.585672,0.0
346408.257572,4070190.723276,0.0
346408.403494,4070190.860879,0.0
346408.549416,4070190.998483,0.0
346408.695338,4070191.136086,0.0
346408.84126,4070191.27369,0.0
346408.987182,4070191.411294,0.0
346409.133103,4070191.548897,0.0
346409.279025,4070191.686501,0.0
346409.424947,4070191.824105,0.0
346409.570869,4070191.961708,0.0
346409.716791,4070192.099312,0.0
346409.862713,4070192.236916,0.001244448414797423
346410.008635,4070192.374519,0.0018672628500171853
346410.154556,4070192.512123,0.0024896262205885674
346410.300478,4070192.649727,0.0031127715717105793
346410.4464,4070192.78733,0.0037365394175184526
346410.592322,4070192.924934,0.004360179536754092
346410.738244,4070193.062538,0.004983906004562693
346410.884166,4070193.200141,0.005608410580057872
346411.030087,4070193.337745,0.0062322701494208115
346411.17408,4070193.476968,0.005610384819715599
346411.318072,4070193.616191,0.0049880529932096
346411.462065,4070193.755414,0.004365611307353815
346411.606057,4070193.894637,0.003742733868347143
346411.750049,4070194.03386,0.0031197719970988526
346411.894042,4070194.173084,0.0024960009054551513
346412.038034,4070194.312307,0.0018723389913469955
346412.182027,4070194.45153,0.0012487672934063103
346412.326019,4070194.590753,0.0
346412.470011,4070194.729976,0.0
346412.614004,4070194.869199,0.0
346412.757996,4070195.008422,0.0
346412.901988,4070195.147645,0.0
346413.045981,4070195.286868,0.0
346413.189973,4070195.426092,0.0
346413.333966,4070195.565315,0.0
346413.477958,4070195.704538,0.0
346413.62195,4070195.843761,0.0
346413.765943,4070195.982984,0.0
346413.909935,4070196.122207,0.0
346414.053927,4070196.26143,0.0
346414.19792,4070196.400653,0.0
346414.341912,4070196.539877,0.0
346414.485905,4070196.6791,0.0
346414.629897,4070196.818323,0.0
346414.773889,4070196.957546,0.0
346414.917882,4070197.096769,0.0
346415.061874,4070197.235992,0.0
346415.205867,4070197.375215,0.0
346415.349859,4070197.514438,0.0
346415.493851,4070197.653662,0.0
346415.637844,4070197.792885,0.0
346415.781836,4070197.932108,0.0
346415.925828,4070198.071331,0.0
346416.069821,4070198.210554,0.0
346416.213813,4070198.349777,0.0
346416.357806,4070198.489,0.0
346416.501798,4070198.628223,0.0
346416.64579,4070198.767446,0.0
346416.789783,4070198.90667,0.0
346416.933775,4070199.045893,0.0
