x,y,curvature,mission_tag,mission_param
332215.252309,4128620.159906,0,DRIVING,2.6
332215.062278,4128620.23031,0,DRIVING,2.6
332214.872247,4128620.300715,0,DRIVING,2.6
332214.682216,4128620.371119,0,DRIVING,2.6
332214.492185,4128620.441524,0,DRIVING,2.6
332214.302153,4128620.511928,0,DRIVING,2.6
332214.112122,4128620.582332,0,DRIVING,2.6
332213.922091,4128620.652737,0,DRIVING,2.6
332213.73206,4128620.723141,0,DRIVING,2.6
332213.542029,4128620.793546,0,DRIVING,2.6
332213.351998,4128620.86395,0,DRIVING,2.6
332213.161967,4128620.934355,0,DRIVING,2.6
332212.971935,4128621.004759,0,DRIVING,2.6
332212.781904,4128621.075164,0,DRIVING,2.6
332212.591873,4128621.145568,0,DRIVING,2.6
332212.401842,4128621.215973,0,DRIVING,2.6
332212.211811,4128621.286377,0,DRIVING,2.6
332212.02178,4128621.356781,0,DRIVING,2.6
332211.831749,4128621.427186,0,DRIVING,2.6
332211.641718,4128621.49759,0,DRIVING,2.6
332211.451686,4128621.567995,0,DRIVING,2.6
332211.261655,4128621.638399,0,DRIVING,2.6
332211.071624,4128621.708804,0,DRIVING,2.6
332210.881593,4128621.779208,0,DRIVING,2.6
332210.691562,4128621.849613,0,DRIVING,2.6
332210.501531,4128621.920017,0,DRIVING,2.6
332210.3115,4128621.990422,0,DRIVING,2.6
332210.118376,4128622.060148,0,DRIVING,2.6
332209.925253,4128622.129875,0,DRIVING,2.6
332209.73213,4128622.199601,0,DRIVING,2.6
332209.539007,4128622.269328,0,DRIVING,2.6
332209.345884,4128622.339054,0,DRIVING,2.6
332209.152761,4128622.408781,0,DRIVING,2.6
332208.959637,4128622.478507,0,DRIVING,2.6
332208.766514,4128622.548234,0,DRIVING,2.6
332208.573391,4128622.61796,0,DRIVING,2.6
332208.380268,4128622.687687,0,DRIVING,2.6
332208.187145,4128622.757413,0,DRIVING,2.6
332207.994022,4128622.82714,0,DRIVING,2.6
332207.800898,4128622.896866,0,DRIVING,2.6
332207.607775,4128622.966593,0,DRIVING,2.6
332207.414652,4128623.036319,0,DRIVING,2.6
332207.221529,4128623.106046,0,DRIVING,2.6
332207.028406,4128623.175772,0,DRIVING,2.6
332206.835283,4128623.245499,0,DRIVING,2.6
332206.642159,4128623.315225,0,DRIVING,2.6
332206.449036,4128623.384952,0,DRIVING,2.6
332206.255913,4128623.454678,0,DRIVING,2.6
332206.06279,4128623.524405,0,DRIVING,2.6
332205.869667,4128623.594131,0,DRIVING,2.6
332205.676544,4128623.663858,0,DRIVING,2.6
332205.48342,4128623.733584,0,DRIVING,2.6
332205.290297,4128623.803311,0,DRIVING,2.6
332205.097174,4128623.873037,0,DRIVING,2.6
332204.904051,4128623.942764,0,DRIVING,2.6
332204.710928,4128624.01249,0,DRIVING,2.6
332204.517805,4128624.082217,0,DRIVING,2.6
332204.315113,4128624.146532,0,DRIVING,2.6
332204.112422,4128624.210847,0,DRIVING,2.6
332203.909731,4128624.275163,0,DRIVING,2.6
332203.707039,4128624.339478,0,DRIVING,2.6
332203.504348,4128624.403794,0,DRIVING,2.6
332203.301656,4128624.468109,0,DRIVING,2.6
332203.098965,4128624.532424,0,DRIVING,2.6
332202.878537,4128624.596778,0,DRIVING,2.6
332202.658109,4128624.661131,0,DRIVING,2.6
332202.437681,4128624.725484,0,DRIVING,2.6
332202.217253,4128624.789838,0,DRIVING,2.6
332201.996826,4128624.854191,0,DRIVING,2.6
332201.714697,4128624.93754,0,DRIVING,2.6
332201.432569,4128625.020889,0,DRIVING,2.6
332201.172493,4128625.098246,0,DRIVING,2.6
332200.912416,4128625.175603,0,DRIVING,2.6
332200.665304,4128625.236051,0,DRIVING,2.6
332200.418192,4128625.296499,0,DRIVING,2.6
332200.170858,4128625.345851,0,DRIVING,2.6
332199.923524,4128625.395203,0,DRIVING,2.6
332199.636185,4128625.439807,0,DRIVING,2.6
332199.348847,4128625.48441,0,DRIVING,2.6
332199.115992,4128625.518673,0,DRIVING,2.6
332198.883137,4128625.552935,0,DRIVING,2.6
332198.650281,4128625.587198,0.101885959290716,DRIVING,2.6
332198.437667,4128625.598855,0.112320897283051,DRIVING,2.6
332198.225053,4128625.610512,0.125687731147196,DRIVING,2.6
332198.012438,4128625.62217,0.137274045704739,DRIVING,2.6
332197.772858,4128625.615867,0.147496141377681,DRIVING,2.6
332197.533278,4128625.609564,0.157243871954317,DRIVING,2.6
332197.293698,4128625.603262,0.174345735577649,DRIVING,2.6
332197.036055,4128625.580671,0.186849678580156,DRIVING,2.6
332196.778411,4128625.55808,0.201471931538771,DRIVING,2.6
332196.502482,4128625.508106,0.209746151063757,DRIVING,2.6
332196.243839,4128625.435585,0.212073932977712,DRIVING,2.6
332195.922029,4128625.30883,0.210216425630802,DRIVING,2.6
332195.657731,4128625.175373,0.206696833535143,DRIVING,2.6
332195.393434,4128625.041916,0.204319790112516,DRIVING,2.6
332195.177894,4128624.907483,0.200477017077469,DRIVING,2.6
332194.962354,4128624.773049,0.196281110425505,DRIVING,2.6
332194.763878,4128624.604975,0.182304600727272,DRIVING,2.6
332194.565402,4128624.4369,0.169997531631807,DRIVING,2.6
332194.388866,4128624.257286,0.154976767956281,DRIVING,2.6
332194.212331,4128624.077672,0.142227910364018,DRIVING,2.6
332194.031029,4128623.881503,0.129876951118274,DRIVING,2.6
332193.849728,4128623.685335,0.119825363438903,DRIVING,2.6
332193.694911,4128623.483086,0,DRIVING,2.6
332193.540094,4128623.280837,0,DRIVING,2.6
332193.389487,4128623.067404,0,DRIVING,2.6
332193.23888,4128622.853971,0,DRIVING,2.6
332193.08373,4128622.635079,0,DRIVING,2.6
332192.928579,4128622.416187,0,DRIVING,2.6
332192.800024,4128622.196762,0,DRIVING,2.6
332192.671469,4128621.977338,0,DRIVING,2.6
332192.538481,4128621.758002,0,DRIVING,2.6
332192.405494,4128621.538666,0,DRIVING,2.6
332192.26774,4128621.302776,0,DRIVING,2.6
332192.129987,4128621.066886,0,DRIVING,2.6
332192.005531,4128620.830729,0,DRIVING,2.6
332191.881075,4128620.594572,0,DRIVING,2.6
332191.743543,4128620.369778,0,DRIVING,2.6
332191.606012,4128620.144983,0,DRIVING,2.6
332191.485989,4128619.908737,0,DRIVING,2.6
332191.365965,4128619.672492,0,DRIVING,2.6
332191.255029,4128619.447165,0,DRIVING,2.6
332191.144093,4128619.221837,0,DRIVING,2.6
332191.02407,4128618.985592,0,DRIVING,2.6
332190.904046,4128618.749347,0,DRIVING,2.6
332190.792888,4128618.512924,0,DRIVING,2.6
332190.68173,4128618.276501,0,DRIVING,2.6
332190.56625,4128618.045715,0,DRIVING,2.6
332190.45077,4128617.814928,0,DRIVING,2.6
332190.344044,4128617.578417,0,DRIVING,2.6
332190.237319,4128617.341905,0,DRIVING,2.6
332190.130593,4128617.105394,0,DRIVING,2.6
332190.023867,4128616.868882,0,DRIVING,2.6
332189.917252,4128616.637918,0,DRIVING,2.6
332189.810638,4128616.406954,0,DRIVING,2.6
332189.69959,4128616.176079,0,DRIVING,2.6
332189.588543,4128615.945204,0,DRIVING,2.6
332189.495152,4128615.710275,0,DRIVING,2.6
332189.401761,4128615.475347,0,DRIVING,2.6
332189.30837,4128615.240418,0,DRIVING,2.6
332189.229754,4128615.005194,0,DRIVING,2.6
332189.151138,4128614.769969,0,DRIVING,2.6
332189.072522,4128614.534745,0,DRIVING,2.6
332189.005578,4128614.291887,0,DRIVING,2.6
332188.938634,4128614.049028,0.101361867238423,DRIVING,2.6
332188.874868,4128613.817207,0.109288038865321,DRIVING,2.6
332188.811101,4128613.585385,0.11625230815958,DRIVING,2.6
332188.747334,4128613.353563,0.132159832654613,DRIVING,2.6
332188.706764,4128613.099077,0.140546961961847,DRIVING,2.6
332188.666193,4128612.84459,0.149764475986997,DRIVING,2.6
332188.662045,4128612.637474,0.150180406761085,DRIVING,2.6
332188.657898,4128612.430359,0.149793089852651,DRIVING,2.6
332188.65375,4128612.223243,0.148588983146581,DRIVING,2.6
332188.670692,4128611.962055,0.143705121881644,DRIVING,2.6
332188.687633,4128611.700867,0.138629672503231,DRIVING,2.6
332188.712884,4128611.411763,0.135572838082465,DRIVING,2.6
332188.738135,4128611.122659,0.133223825279032,DRIVING,2.6
332188.79043,4128610.929212,0.123253733818303,DRIVING,2.6
332188.842724,4128610.735766,0.116255631252412,DRIVING,2.6
332188.895019,4128610.54232,0.105581732317091,DRIVING,2.6
332188.955438,4128610.311711,0.100731764095648,DRIVING,2.6
332189.015857,4128610.081103,0.096153682151107,DRIVING,2.6
332189.076276,4128609.850494,0.0952642755335095,DRIVING,2.6
332189.159595,4128609.582427,0.0939182953869425,DRIVING,2.6
332189.242914,4128609.31436,0.090487109498885,DRIVING,2.6
332189.344296,4128609.062581,0.0810942306318851,DRIVING,2.6
332189.445678,4128608.810802,0.0759902102112333,DRIVING,2.6
332189.582521,4128608.558313,0.0687374398690448,DRIVING,2.6
332189.719364,4128608.305824,0.0657227603218835,DRIVING,2.6
332189.821376,4128608.085483,0.0681989611325123,DRIVING,2.6
332189.923387,4128607.865141,0.070912979494265,DRIVING,2.6
332190.025399,4128607.644799,0.0739291562575804,DRIVING,2.6
332190.166897,4128607.403317,0.0702277993296413,DRIVING,2.6
332190.308394,4128607.161835,0.0705131619647509,DRIVING,2.6
332190.42784,4128606.926344,0.0751438678258048,DRIVING,2.6
332190.547286,4128606.690854,0.086479389195066,DRIVING,2.6
332190.689339,4128606.47711,0.0892450797792945,DRIVING,2.6
332190.831392,4128606.263367,0.0972489468709684,DRIVING,2.6
332191.013005,4128606.032181,0.102684731350419,DRIVING,2.6
332191.194618,4128605.800996,0.105819291147183,DRIVING,2.6
332191.324558,4128605.646695,0.106470930880725,DRIVING,2.6
332191.454499,4128605.492393,0.110849007315844,DRIVING,2.6
332191.584439,4128605.338092,0.118136460488412,DRIVING,2.6
332191.784116,4128605.123195,0.126289096925767,DRIVING,2.6
332191.983792,4128604.908298,0.131729795662817,DRIVING,2.6
332192.143579,4128604.768199,0.125959173815388,DRIVING,2.6
332192.303366,4128604.6281,0.124539727495727,DRIVING,2.6
332192.463153,4128604.488001,0.122694277629772,DRIVING,2.6
332192.652565,4128604.351009,0.1207111597826,DRIVING,2.6
332192.841977,4128604.214016,0.118097670524986,DRIVING,2.6
332193.031388,4128604.077024,0.116694062888424,DRIVING,2.6
332193.26808,4128603.939085,0.104033818802155,DRIVING,2.6
332193.504773,4128603.801146,0,DRIVING,2.6
332193.768394,4128603.679318,0,DRIVING,2.6
332194.032015,4128603.55749,0,DRIVING,2.6
332194.210347,4128603.45772,0,DRIVING,2.6
332194.388679,4128603.357949,0,DRIVING,2.6
332194.567011,4128603.258179,0,DRIVING,2.6
332194.751623,4128603.176782,0,DRIVING,2.6
332194.936236,4128603.095386,0,DRIVING,2.6
332195.120848,4128603.01399,0,DRIVING,2.6
332195.325701,4128602.909988,0,DRIVING,2.6
332195.530555,4128602.805987,0,DRIVING,2.6
332195.735408,4128602.701985,0,DRIVING,2.6
332195.961317,4128602.616062,0,DRIVING,2.6
332196.187226,4128602.530139,0,DRIVING,2.6
332196.413135,4128602.444216,0,DRIVING,2.6
332196.638896,4128602.350896,0,DRIVING,2.6
332196.864657,4128602.257576,0,DRIVING,2.6
332197.090418,4128602.164256,0,DRIVING,2.6
332197.304581,4128602.082268,0,DRIVING,2.6
332197.518744,4128602.00028,0,DRIVING,2.6
332197.732907,4128601.918292,0,DRIVING,2.6
332197.949877,4128601.828848,0,DRIVING,2.6
