x,y,curvature,mission_tag,mission_param
346478.204424,4070210.757704,0,DRIVING,2.6
346478.34485,4070210.612963,0,DRIVING,2.6
346478.485277,4070210.468221,0,DRIVING,2.6
346478.625703,4070210.32348,0,DRIVING,2.6
346478.76613,4070210.178738,0,DRIVING,2.6
346478.906556,4070210.033997,0,DRIVING,2.6
346479.046983,4070209.889255,0,DRIVING,2.6
346479.18741,4070209.744513,0,DRIVING,2.6
346479.327836,4070209.599772,0,DRIVING,2.6
346479.468263,4070209.45503,0,DRIVING,2.6
346479.608689,4070209.310289,0,DRIVING,2.6
346479.749116,4070209.165547,0,DRIVING,2.6
346479.889542,4070209.020806,0,DRIVING,2.6
346480.029969,4070208.876064,0,DRIVING,2.6
346480.170395,4070208.731323,0,DRIVING,2.6
346480.310822,4070208.586581,0,DRIVING,2.6
346480.451248,4070208.44184,0,DRIVING,2.6
346480.591675,4070208.297098,0,DRIVING,2.6
346480.732101,4070208.152356,0,DRIVING,2.6
346480.872528,4070208.007615,0,DRIVING,2.6
346481.012955,4070207.862873,0,DRIVING,2.6
346481.153381,4070207.718132,0,DRIVING,2.6
346481.293808,4070207.57339,0,DRIVING,2.6
346481.434234,4070207.428649,0,DRIVING,2.6
346481.574661,4070207.283907,0,DRIVING,2.6
346481.715087,4070207.139166,0,DRIVING,2.6
346481.855514,4070206.994424,0,DRIVING,2.6
346481.99594,4070206.849683,0,DRIVING,2.6
346482.136367,4070206.704941,0,DRIVING,2.6
346482.276793,4070206.560199,0,DRIVING,2.6
346482.41722,4070206.415458,0,DRIVING,2.6
346482.557647,4070206.270716,0,DRIVING,2.6
346482.698073,4070206.125975,0,DRIVING,2.6
346482.8385,4070205.981233,0.00106672906486304,DRIVING,2.6
346482.978926,4070205.836492,0.00160125936291169,DRIVING,2.6
346483.119353,4070205.69175,0.00213682898211541,DRIVING,2.6
346483.259779,4070205.547009,0.00267319002469774,DRIVING,2.6
346483.400206,4070205.402267,0.00321042627511157,DRIVING,2.6
346483.540632,4070205.257526,0.00374852515642633,DRIVING,2.6
346483.681059,4070205.112784,0.00428757310447126,DRIVING,2.6
346483.821485,4070204.968043,0.00482739536096615,DRIVING,2.6
346483.961912,4070204.823301,0.00536815437560468,DRIVING,2.6
346484.102338,4070204.678559,0.00590961426736934,DRIVING,2.6
346484.242765,4070204.533818,0.00645215159373809,DRIVING,2.6
346484.383192,4070204.389076,0.00699546037925993,DRIVING,2.6
346484.523618,4070204.244335,0.00753944691996384,DRIVING,2.6
346484.664045,4070204.099593,0.00808443820813804,DRIVING,2.6
346484.799802,4070203.952667,0.0075515708789202,DRIVING,2.6
346484.93556,4070203.805741,0.00701795841290411,DRIVING,2.6
346485.071318,4070203.658815,0.0064835282252476,DRIVING,2.6
346485.207075,4070203.511889,0.0059479560441813,DRIVING,2.6
346485.342833,4070203.364963,0.00541165265258124,DRIVING,2.6
346485.478591,4070203.218037,0.00487453108103145,DRIVING,2.6
346485.614349,4070203.071111,0.00433653291265296,DRIVING,2.6
346485.750106,4070202.924185,0.00379740489878675,DRIVING,2.6
346485.885864,4070202.777259,0.00325756244166207,DRIVING,2.6
346486.021622,4070202.630332,0.00271677112665856,DRIVING,2.6
346486.157379,4070202.483406,0.00217509485235662,DRIVING,2.6
346486.293137,4070202.33648,0.00163255608060029,DRIVING,2.6
346486.428895,4070202.189554,0.00108922829253929,DRIVING,2.6
346486.564653,4070202.042628,0,DRIVING,2.6
346486.70041,4070201.895702,0,DRIVING,2.6
346486.836168,4070201.748776,0,DRIVING,2.6
346486.971926,4070201.60185,0,DRIVING,2.6
346487.107683,4070201.454924,0,DRIVING,2.6
346487.243441,4070201.307998,0,DRIVING,2.6
346487.379199,4070201.161072,0,DRIVING,2.6
346487.514957,4070201.014145,0,DRIVING,2.6
346487.650714,4070200.867219,0,DRIVING,2.6
346487.786472,4070200.720293,0,DRIVING,2.6
346487.92223,4070200.573367,0,DRIVING,2.6
346488.057987,4070200.426441,0,DRIVING,2.6
346488.193745,4070200.279515,0,DRIVING,2.6
346488.329503,4070200.132589,0,DRIVING,2.6
346488.465261,4070199.985663,0,DRIVING,2.6
346488.601018,4070199.838737,0,DRIVING,2.6
346488.736776,4070199.691811,0,DRIVING,2.6
346488.872534,4070199.544885,0,DRIVING,2.6
346489.008291,4070199.397959,0,DRIVING,2.6
346489.144049,4070199.251032,0,DRIVING,2.6
346489.279807,4070199.104106,0,DRIVING,2.6
346489.415565,4070198.95718,0,DRIVING,2.6
346489.551322,4070198.810254,0,DRIVING,2.6
346489.68708,4070198.663328,0,DRIVING,2.6
346489.822838,4070198.516402,0,DRIVING,2.6
346489.958595,4070198.369476,0,DRIVING,2.6
346490.094353,4070198.22255,0.00144698716225182,DRIVING,2.6
346490.230111,4070198.075624,0.00192330360485282,DRIVING,2.6
346490.365869,4070197.928698,0.00239676311691104,DRIVING,2.6
346490.501626,4070197.781772,0.00286738436537525,DRIVING,2.6
346490.637384,4070197.634846,0.0033349403006564,DRIVING,2.6
346490.773142,4070197.487919,0.00379983820223915,DRIVING,2.6
346490.908899,4070197.340993,0.00426188155938902,DRIVING,2.6
346491.044657,4070197.194067,0.00472083299813221,DRIVING,2.6
346491.180415,4070197.047141,0.00517688061053783,DRIVING,2.6
346491.316173,4070196.900215,0.00563026267597916,DRIVING,2.6
346491.45193,4070196.753289,0.00608092537838838,DRIVING,2.6
346491.587688,4070196.606363,0.00652864214629342,DRIVING,2.4
346491.723446,4070196.459437,0.0069735973641587,DRIVING,2.4
346491.866616,4070196.310947,0.00648882740010849,DRIVING,2.4
346492.009787,4070196.162457,0.0060067527838893,DRIVING,2.4
346492.152958,4070196.013967,0.00552759859277385,DRIVING,2.4
346492.296128,4070195.865477,0.00505157298289895,DRIVING,2.1
346492.439299,4070195.716987,0.0045781977921192,DRIVING,2.1
346492.582469,4070195.568497,0.00410783782095381,DRIVING,2.1
346492.72564,4070195.420007,0.0036402479621627,DRIVING,2.1
346492.86881,4070195.271518,0.00317542481031819,DRIVING,2.1
346493.011981,4070195.123028,0.00271340416101196,DRIVING,1.94
346493.155152,4070194.974538,0.00225418369708403,DRIVING,1.94
346493.298322,4070194.826048,0.0017979718658726,DRIVING,1.94
346493.441493,4070194.677558,0.00134429699750283,DRIVING,1.94
346493.584663,4070194.529068,0,DRIVING,1.94
346493.727834,4070194.380578,0,DRIVING,1.74
346493.871004,4070194.232088,0,DRIVING,1.74
346494.014175,4070194.083598,0,DRIVING,1.74
346494.157346,4070193.935108,0,DRIVING,1.54
346494.300516,4070193.786618,0,DRIVING,1.54
346494.443687,4070193.638128,0,DRIVING,1.54
346494.586857,4070193.489638,0,DRIVING,1.34
346494.730028,4070193.341148,0,DRIVING,1.34
346494.873198,4070193.192659,0,DRIVING,1.34
346495.016369,4070193.044169,0,DRIVING,1.34
346495.15954,4070192.895679,0,DRIVING,2.6
346495.30271,4070192.747189,0,DRIVING,2.6
346495.445881,4070192.598699,0,DRIVING,2.6
346495.589051,4070192.450209,0,DRIVING,2.6
346495.730237,4070192.304567,0,DRIVING,2.6
346495.871422,4070192.158925,0,DRIVING,2.6
346496.012608,4070192.013283,0,PARK_1,3
346496.153793,4070191.867642,0,DRIVING,2.6
346496.294979,4070191.722,0,DRIVING,2.6
346496.436164,4070191.576358,0,DRIVING,2.6
346496.57735,4070191.430716,0,DRIVING,2.6
346496.718535,4070191.285074,0,DRIVING,2.6
346496.859721,4070191.139432,0,DRIVING,2.6
346497.000906,4070190.993791,0,DRIVING,2.6
346497.142092,4070190.848149,0,DRIVING,2.6
346497.283277,4070190.702507,0,DRIVING,2.6
346497.424463,4070190.556865,0,DRIVING,2.6
346497.565648,4070190.411223,0,DRIVING,2.6
346497.706834,4070190.265581,0,DRIVING,2.6
346497.848019,4070190.11994,0,DRIVING,2.6
346497.989205,4070189.974298,0,DRIVING,2.6
346498.13039,4070189.828656,0,DRIVING,2.6
346498.271576,4070189.683014,0,DRIVING,2.6
346498.412761,4070189.537372,0,DRIVING,2.6
346498.553947,4070189.391731,0,DRIVING,2.6
346498.695132,4070189.246089,0,DRIVING,2.6
346498.836318,4070189.100447,0,DRIVING,2.6
346498.977503,4070188.954805,0,DRIVING,2.6
346499.118689,4070188.809163,0,DRIVING,2.6
346499.259874,4070188.663521,0,DRIVING,2.6
346499.40106,4070188.51788,0,DRIVING,2.6
346499.542245,4070188.372238,0,DRIVING,2.6
346499.683431,4070188.226596,0,DRIVING,2.6
346499.824616,4070188.080954,0,DRIVING,2.6
346499.965802,4070187.935312,0,DRIVING,2.6
346500.106987,4070187.78967,0,DRIVING,2.6
346500.248173,4070187.644029,0,DRIVING,2.6
346500.389358,4070187.498387,0,DRIVING,2.6
346500.530544,4070187.352745,0,DRIVING,2.6
346500.671729,4070187.207103,0,DRIVING,2.6
346500.812915,4070187.061461,0,DRIVING,2.6
346500.9541,4070186.915819,0,DRIVING,2.6
346501.094349,4070186.770347,0,DRIVING,2.6
346501.234598,4070186.624876,0,DRIVING,2.6
346501.374847,4070186.479404,0,DRIVING,2.6
346501.515096,4070186.333932,0,DRIVING,2.6
346501.655344,4070186.18846,0,DRIVING,2.6
346501.795593,4070186.042988,0,DRIVING,2.6
346501.935842,4070185.897516,0,DRIVING,2.6
346502.076091,4070185.752044,0,DRIVING,2.6
346502.21634,4070185.606572,0,DRIVING,2.6
346502.356589,4070185.4611,0,DRIVING,2.6
346502.496838,4070185.315628,0,DRIVING,2.6
346502.637086,4070185.170156,0,DRIVING,2.6
346502.777335,4070185.024685,0,DRIVING,2.6
346502.917584,4070184.879213,0,DRIVING,2.6
346503.057833,4070184.733741,0,DRIVING,2.6
346503.198082,4070184.588269,0,DRIVING,2.6
346503.338331,4070184.442797,0,DRIVING,2.6
346503.47858,4070184.297325,0,DRIVING,2.6
346503.618828,4070184.151853,0,DRIVING,2.6
346503.759077,4070184.006381,0,DRIVING,2.6
346503.899326,4070183.860909,0,DRIVING,2.6
346504.039575,4070183.715437,0,DRIVING,2.6
346504.179824,4070183.569965,0,DRIVING,2.6
346504.320073,4070183.424493,0,DRIVING,2.6
346504.460321,4070183.279022,0,DRIVING,2.6
346504.60057,4070183.13355,0,DRIVING,2.6
346504.740819,4070182.988078,0,DRIVING,2.6
346504.881068,4070182.842606,0,DRIVING,2.6
346505.021317,4070182.697134,0,DRIVING,2.6
346505.161566,4070182.551662,0,DRIVING,2.6
346505.301815,4070182.40619,0,DRIVING,2.6
346505.442063,4070182.260718,0.00102836068879552,DRIVING,2.6
346505.582312,4070182.115246,0.00123405403235175,DRIVING,2.6
346505.722561,4070181.969774,0.00143977898776212,DRIVING,2.6
346505.86281,4070181.824302,0.00164553651600008,DRIVING,2.6
346506.003059,4070181.67883,0.00185132576638078,DRIVING,2.6
346506.143308,4070181.533359,0.00205707253009842,DRIVING,2.6
346506.283557,4070181.387887,0.00226300058139759,DRIVING,2.6
346506.423805,4070181.242415,0.00246903942801317,DRIVING,2.6
346506.564054,4070181.096943,0.00267502666509944,DRIVING,2.6
346506.704303,4070180.951471,0.00288096989485393,DRIVING,2.6
346506.844552,4070180.805999,0.00308694307395358,DRIVING,2.6
346506.986044,4070180.661958,0.00288149956027906,DRIVING,2.6
346507.127537,4070180.517917,0.00267578784969383,DRIVING,2.6
346507.269029,4070180.373876,0.00247027467302145,DRIVING,2.6
346507.410521,4070180.229836,0.00226457590340132,DRIVING,2.6
346507.552014,4070180.085795,0.00205868362215108,DRIVING,2.6
346507.693506,4070179.941754,0.00185306989708631,DRIVING,2.6
346507.834999,4070179.797713,0.00164718954476205,DRIVING,2.6
346507.976491,4070179.653672,0.00144143217266325,DRIVING,2.6
346508.117983,4070179.509631,0.00123579629136549,DRIVING,2.6
346508.259476,4070179.36559,0.0010298941988619,DRIVING,2.6
346508.400968,4070179.22155,0,DRIVING,2.6
346508.54246,4070179.077509,0,DRIVING,2.6
346508.683953,4070178.933468,0,DRIVING,2.6
346508.825445,4070178.789427,0,DRIVING,2.6
346508.966937,4070178.645386,0,DRIVING,2.6
346509.10843,4070178.501345,0,DRIVING,2.6
346509.249922,4070178.357304,0,DRIVING,2.6
346509.391414,4070178.213264,0,DRIVING,2.6
346509.532907,4070178.069223,0,DRIVING,2.6
346509.674399,4070177.925182,0,DRIVING,2.6
346509.815892,4070177.781141,0,DRIVING,2.6
346509.957384,4070177.6371,0,DRIVING,2.6
346510.098876,4070177.493059,0,DRIVING,2.6
346510.240369,4070177.349019,0,DRIVING,2.6
346510.381861,4070177.204978,0,DRIVING,2.6
346510.523353,4070177.060937,0,DRIVING,2.6
346510.664846,4070176.916896,0,DRIVING,2.6
346510.806338,4070176.772855,0,DRIVING,2.6
346510.94783,4070176.628814,0,DRIVING,2.6
346511.089323,4070176.484773,0.00122395620600407,DRIVING,2.6
346511.230815,4070176.340733,0.00243154766311032,DRIVING,2.6
346511.372307,4070176.196692,0.0036229709135962,DRIVING,2.6
346511.5138,4070176.052651,0.005525301700324,DRIVING,2.6
346511.655292,4070175.90861,0.00740485221268716,DRIVING,2.6
346511.796785,4070175.764569,0.00926178794583091,DRIVING,2.6
346511.938277,4070175.620528,0.0115854632742626,DRIVING,2.6
346512.079769,4070175.476487,0.0138790681338837,DRIVING,2.6
346512.221262,4070175.332447,0.0161429016524913,DRIVING,2.6
346512.362754,4070175.188406,0.0224049677482929,DRIVING,2.6
346512.504246,4070175.044365,0.028607958707356,DRIVING,2.6
346512.645739,4070174.900324,0.0347438395692134,DRIVING,2.6
346512.787231,4070174.756283,0.0413376062625391,DRIVING,2.6
346512.928723,4070174.612242,0.0478930858285815,DRIVING,2.6
346513.070216,4070174.468201,0.0544001644694006,DRIVING,2.6
346513.213151,4070174.306563,0.0657892945895257,DRIVING,2.6
346513.356086,4070174.144925,0.0762941745943747,DRIVING,2.6
346513.499021,4070173.983286,0.0860760456583073,DRIVING,2.6
346513.635939,4070173.818057,0.094464917332961,DRIVING,2.6
346513.772856,4070173.652827,0.102750814743218,DRIVING,2.6
346513.909774,4070173.487598,0.113823064160374,DRIVING,2.6
346514.04365,4070173.318723,0.123994777820718,DRIVING,2.6
346514.177526,4070173.149849,0.134032826255424,DRIVING,2.6
346514.311402,4070172.980975,0.145550398632924,DRIVING,2.6
346514.412151,4070172.7905,0.150138392830818,DRIVING,2.6
346514.512899,4070172.600026,0.154624244411108,DRIVING,2.6
346514.613647,4070172.409551,0.157354922788929,DRIVING,2.6
346514.705536,4070172.222935,0.158301187364174,DRIVING,2.6
346514.797425,4070172.036319,0.17572932246856,DRIVING,2.6
346514.889314,4070171.849703,0.184572812867437,DRIVING,2.6
346514.955539,4070171.559967,0.186315032509149,DRIVING,2.6
346515.021764,4070171.270232,0.188847466573621,DRIVING,2.6
346515.059565,4070171.054993,0.193139402827934,DRIVING,2.6
346515.097366,4070170.839755,0.197742877978911,DRIVING,2.6
346515.135166,4070170.624516,0.201968624506364,DRIVING,2.6
346515.140305,4070170.413564,0.203150687438973,DRIVING,2.6
346515.145443,4070170.202611,0.204397807222637,DRIVING,2.6
346515.150581,4070169.991659,0.205253125163659,DRIVING,2.6
346515.137801,4070169.777329,0.197828672602853,DRIVING,2.6
346515.12502,4070169.562999,0.193466282251374,DRIVING,2.6
346515.11224,4070169.34867,0.199628115712826,DRIVING,2.6
346515.106857,4070169.049123,0.20857187693595,DRIVING,2.6
346515.101474,4070168.749577,0.218199344491753,DRIVING,2.6
346514.948535,4070168.685738,0.197589992668974,DRIVING,2.6
346514.864545,4070168.483785,0.190162102816999,DRIVING,2.6
346514.780556,4070168.281833,0.187163838619074,DRIVING,2.6
346514.696566,4070168.079881,0.183147799924116,DRIVING,2.6
346514.580113,4070167.893309,0.174164853206506,DRIVING,2.6
346514.46366,4070167.706738,0.164846274709919,DRIVING,2.6
346514.347207,4070167.520166,0.15529676793001,DRIVING,2.6
346514.219252,4070167.355997,0.145201577922676,DRIVING,2.6
346514.091296,4070167.191828,0.134843454491196,DRIVING,2.6
346513.963341,4070167.027659,0.124306779531177,DRIVING,2.6
346513.824765,4070166.769348,0.123202986206723,DRIVING,2.6
346513.686188,4070166.511038,0.122870641071421,DRIVING,2.6
346513.499324,4070166.381221,0.102618309667539,DRIVING,2.6
346513.312459,4070166.251404,0.0781816625072372,DRIVING,2.6
346513.125594,4070166.121587,0.0522397412116507,DRIVING,2.6
346512.975711,4070165.979392,0.0563139591216588,DRIVING,2.6
346512.825828,4070165.837196,0.0481927179656824,DRIVING,2.6
346512.675945,4070165.695,0.0399921422489406,DRIVING,2.6
346512.526062,4070165.552804,0.0313640693110957,DRIVING,2.6
346512.376178,4070165.410608,0.0259613827426,DRIVING,2.6
346512.226295,4070165.268413,0.0205016401812503,DRIVING,2.6
346512.076412,4070165.126217,0.0149898173283715,DRIVING,2.6
346511.926529,4070164.984021,0.0116823470595872,DRIVING,2.6
346511.776646,4070164.841825,0.00837313675909775,DRIVING,2.6
346511.626763,4070164.699629,0.00506312613115533,DRIVING,2.6
346511.476879,4070164.557433,0.00409396496088234,DRIVING,2.6
346511.326996,4070164.415238,0.0138597778526466,DRIVING,2.6
346511.177113,4070164.273042,0.0108247004169918,DRIVING,2.6
346511.02723,4070164.130846,0.00772799520832514,DRIVING,2.6
346510.877347,4070163.98865,0.00457008921005755,DRIVING,2.6
346510.727463,4070163.846454,0.00494966862890921,DRIVING,2.6
346510.57758,4070163.704259,0.00532920205496229,DRIVING,2.6
346510.427697,4070163.562063,0.00570830961018985,DRIVING,2.6
346510.279992,4070163.416877,0.00532657427132668,DRIVING,2.6
346510.132288,4070163.271692,0.00494479813652437,DRIVING,2.6
346509.984583,4070163.126506,0.00456326013334631,DRIVING,2.6
346509.836878,4070162.981321,0.00418212305644814,DRIVING,2.6
346509.689173,4070162.836135,0.00380094140706547,DRIVING,2.6
346509.541468,4070162.690949,0.00342008631609359,DRIVING,2.6
346509.393764,4070162.545764,0.00303927031763352,DRIVING,2.6
346509.246059,4070162.400578,0.00265863564298651,DRIVING,2.6
346509.098354,4070162.255393,0.00227825825847957,DRIVING,2.6
346508.950649,4070162.110207,0.00189814132532574,DRIVING,2.6
346508.802944,4070161.965022,0.00151821534208458,DRIVING,2.6
346508.65524,4070161.819836,0.00113826086595593,DRIVING,2.6
346508.507535,4070161.674651,0,DRIVING,2.6
346508.35983,4070161.529465,0,DRIVING,2.6
346508.212125,4070161.38428,0,DRIVING,2.6
346508.064421,4070161.239094,0,DRIVING,2.6
346507.916716,4070161.093909,0,DRIVING,2.6
346507.769011,4070160.948723,0,DRIVING,2.6
346507.621306,4070160.803537,0,DRIVING,2.6
346507.473601,4070160.658352,0,DRIVING,2.6
346507.325897,4070160.513166,0,DRIVING,2.6
346507.178192,4070160.367981,0,DRIVING,2.6
346507.030487,4070160.222795,0,DRIVING,2.6
346506.882782,4070160.07761,0,DRIVING,2.6
346506.735078,4070159.932424,0,DRIVING,2.6
346506.587373,4070159.787239,0,DRIVING,2.6
346506.439668,4070159.642053,0,DRIVING,2.6
346506.291963,4070159.496868,0,DRIVING,2.6
346506.146265,4070159.353311,0,DRIVING,2.6
346506.000566,4070159.209754,0,DRIVING,2.6
346505.854868,4070159.066197,0,DRIVING,2.6
346505.709169,4070158.92264,0,DRIVING,2.6
346505.563471,4070158.779083,0,DRIVING,2.6
346505.417772,4070158.635527,0,DRIVING,2.6
346505.272073,4070158.49197,0,DRIVING,2.6
346505.126375,4070158.348413,0,DRIVING,2.6
346504.980676,4070158.204856,0,DRIVING,2.6
346504.834978,4070158.061299,0,DRIVING,2.6
346504.689279,4070157.917742,0,DRIVING,2.6
346504.543581,4070157.774186,0,DRIVING,2.6
346504.397882,4070157.630629,0,DRIVING,2.6
346504.252184,4070157.487072,0,DRIVING,2.6
346504.106485,4070157.343515,0,DRIVING,2.6
346503.960787,4070157.199958,0,DRIVING,2.6
346503.815088,4070157.056401,0,DRIVING,2.6
346503.66939,4070156.912844,0,DRIVING,2.6
346503.523691,4070156.769288,0,DRIVING,2.6
346503.377992,4070156.625731,0,DRIVING,2.6
346503.232294,4070156.482174,0,DRIVING,2.6
346503.086595,4070156.338617,0,DRIVING,2.6
346502.940897,4070156.19506,0,DRIVING,2.6
346502.795198,4070156.051503,0.00113508094850438,DRIVING,2.6
346502.6495,4070155.907947,0.00142132330999526,DRIVING,2.6
346502.503801,4070155.76439,0.00170876774996427,DRIVING,2.6
346502.358103,4070155.620833,0.00199726393532689,DRIVING,2.6
346502.212404,4070155.477276,0.00228674356757901,DRIVING,2.6
346502.066706,4070155.333719,0.00257743368405236,DRIVING,2.6
346501.921007,4070155.190162,0.0028689604135393,DRIVING,2.6
346501.775309,4070155.046606,0.00316162873002295,DRIVING,2.6
346501.62961,4070154.903049,0.00345537285210743,DRIVING,2.6
346501.483911,4070154.759492,0.00375011313495121,DRIVING,2.6
346501.338213,4070154.615935,0.00404623836151383,DRIVING,2.6
346501.192514,4070154.472378,0.00434329519410562,DRIVING,2.6
346501.047622,4070154.333338,0.00406114707716488,DRIVING,2.6
346500.902729,4070154.194298,0.00377787264064267,DRIVING,2.6
346500.757837,4070154.055257,0.00349378283247167,DRIVING,2.6
346500.612944,4070153.916217,0.00320848295032604,DRIVING,2.6
346500.468052,4070153.777177,0.00292212279400615,DRIVING,2.6
346500.323159,4070153.638137,0.00263470330977171,DRIVING,2.6
346500.178267,4070153.499096,0.00234637524974859,DRIVING,2.6
346500.033375,4070153.360056,0.00205697301476778,DRIVING,2.6
346499.888482,4070153.221016,0.00176611463444269,DRIVING,2.6
346499.74359,4070153.081975,0.00147472043589268,DRIVING,2.6
346499.598697,4070152.942935,0.0011818625819197,DRIVING,2.6
346499.453805,4070152.803895,0,DRIVING,2.6
346499.308912,4070152.664854,0,DRIVING,2.6
346499.16402,4070152.525814,0,DRIVING,2.6
346499.019127,4070152.386774,0,DRIVING,2.6
346498.874235,4070152.247734,0,DRIVING,2.6
346498.729342,4070152.108693,0,DRIVING,2.6
346498.58445,4070151.969653,0,DRIVING,2.6
346498.439557,4070151.830613,0,DRIVING,2.6
346498.294665,4070151.691572,0,DRIVING,2.6
346498.149772,4070151.552532,0,DRIVING,2.6
346498.00488,4070151.413492,0,DRIVING,2.6
346497.859987,4070151.274452,0,DRIVING,2.6
346497.715095,4070151.135411,0,DRIVING,2.6
346497.570202,4070150.996371,0,DRIVING,2.6
346497.42531,4070150.857331,0,DRIVING,2.6
346497.280417,4070150.71829,0,DRIVING,2.6
346497.135525,4070150.57925,0,DRIVING,2.6
346496.990632,4070150.44021,0,DRIVING,2.6
346496.84574,4070150.301169,0,DRIVING,2.6
346496.700847,4070150.162129,0,DRIVING,2.6
346496.555955,4070150.023089,0,DRIVING,2.6
346496.411062,4070149.884049,0.00100376894266836,DRIVING,2.6
346496.26617,4070149.745008,0.00110421114963005,DRIVING,2.6
346496.121277,4070149.605968,0.00120423267055932,DRIVING,2.6
346495.976385,4070149.466928,0.00130453663663803,DRIVING,2.6
346495.831492,4070149.327887,0.00140466197257455,DRIVING,2.6
346495.6866,4070149.188847,0.00150490275311735,DRIVING,2.6
346495.540866,4070149.050263,0.00140432411348375,DRIVING,2.6
346495.395131,4070148.911679,0.00130385400833842,DRIVING,2.6
346495.249397,4070148.773095,0.00120341294961385,DRIVING,2.6
346495.103662,4070148.634512,0.00110268695034705,DRIVING,2.6
346494.957928,4070148.495928,0.00100237978432143,DRIVING,2.6
346494.812194,4070148.357344,0,DRIVING,2.6
346494.666459,4070148.21876,0,DRIVING,2.6
346494.520725,4070148.080176,0,DRIVING,2.6
346494.37499,4070147.941592,0,DRIVING,2.6
346494.229256,4070147.803008,0,DRIVING,2.6
346494.083522,4070147.664424,0,DRIVING,2.6
346493.937787,4070147.52584,0,DRIVING,2.6
346493.792053,4070147.387257,0,DRIVING,2.6
346493.646319,4070147.248673,0,DRIVING,2.6
346493.500584,4070147.110089,0,DRIVING,2.6
346493.35485,4070146.971505,0,DRIVING,2.6
346493.209115,4070146.832921,0,DRIVING,2.6
346493.063381,4070146.694337,0,DRIVING,2.6
346492.917647,4070146.555753,0,DRIVING,2.6
346492.771912,4070146.417169,0,DRIVING,2.6
346492.626178,4070146.278586,0,DRIVING,2.6
346492.480443,4070146.140002,0,DRIVING,2.6
346492.334709,4070146.001418,0,DRIVING,2.6
346492.188975,4070145.862834,0,DRIVING,2.6
346492.04324,4070145.72425,0,DRIVING,2.6
346491.897506,4070145.585666,0,DRIVING,2.6
346491.751771,4070145.447082,0,DRIVING,2.6
346491.606037,4070145.308498,0,DRIVING,2.6
346491.460303,4070145.169914,0,DRIVING,2.6
346491.314568,4070145.031331,0,DRIVING,2.6
346491.168834,4070144.892747,0,DRIVING,2.6
346491.0231,4070144.754163,0,DRIVING,2.6
346490.877365,4070144.615579,0,DRIVING,2.6
346490.731631,4070144.476995,0,DRIVING,2.6
346490.585896,4070144.338411,0,DRIVING,2.6
346490.440162,4070144.199827,0.00113597297250993,DRIVING,2.6
346490.294428,4070144.061243,0.00141766019177203,DRIVING,2.6
346490.148693,4070143.922659,0.00169868228417521,DRIVING,2.6
346490.002959,4070143.784076,0.00197874955181323,DRIVING,2.6
346489.857224,4070143.645492,0.00225792666596094,DRIVING,2.6
346489.71149,4070143.506908,0.00253614936390165,DRIVING,2.6
346489.565756,4070143.368324,0.00281341633347587,DRIVING,2.6
346489.420021,4070143.22974,0.00308995727929416,DRIVING,2.6
346489.274287,4070143.091156,0.00336554973804787,DRIVING,2.6
