x,y,curvature,mission_tag,mission_param
346420.517281,4070133.213886,0.000434,DRIVING,1.940000
346420.241801,4070133.504220,0.000420,DRIVING,1.940000
346419.966285,4070133.794495,0.000405,DRIVING,1.940000
346419.690732,4070134.084714,0.000390,DRIVING,1.940000
346419.415144,4070134.374880,0.000376,DRIVING,1.940000
346419.139522,4070134.664994,0.000361,DRIVING,1.940000
346418.863866,4070134.955060,0.000346,DRIVING,1.940000
346418.588177,4070135.245080,0.000332,DRIVING,1.940000
346418.312456,4070135.535057,0.000317,DRIVING,1.940000
346418.036704,4070135.824992,0.000302,DRIVING,1.940000
346417.760921,4070136.114890,0.000288,DRIVING,1.940000
346417.485109,4070136.404752,0.000273,DRIVING,1.940000
346417.209268,4070136.694581,0.000258,DRIVING,1.940000
346416.933399,4070136.984379,0.000243,DRIVING,1.940000
346416.657503,4070137.274149,0.000229,DRIVING,1.940000
346416.381580,4070137.563894,0.000214,DRIVING,1.940000
346416.105632,4070137.853616,0.000199,DRIVING,1.940000
346415.829659,4070138.143318,0.000185,DRIVING,1.940000
346415.553662,4070138.433002,0.000170,DRIVING,1.940000
346415.277642,4070138.722671,0.000155,DRIVING,1.940000
346415.001600,4070139.012328,0.000140,DRIVING,1.940000
346414.725536,4070139.301974,0.000126,DRIVING,1.940000
346414.449451,4070139.591613,0.000111,DRIVING,1.940000
346414.173347,4070139.881247,0.000096,DRIVING,1.940000
346413.897223,4070140.170879,0.000082,DRIVING,1.940000
346413.621081,4070140.460511,0.000067,DRIVING,1.940000
346413.344922,4070140.750146,0.000052,DRIVING,1.940000
346413.068746,4070141.039786,0.000037,DRIVING,1.940000
346412.792554,4070141.329434,0.000023,DRIVING,1.940000
346412.516347,4070141.619093,0.000008,DRIVING,1.940000
346412.240125,4070141.908765,0.000007,DRIVING,1.940000
346411.963891,4070142.198453,0.000021,DRIVING,1.940000
346411.687643,4070142.488159,0.000036,DRIVING,1.940000
346411.411384,4070142.777885,0.000051,DRIVING,1.940000
346411.135114,4070143.067635,0.000066,DRIVING,1.940000
346410.858833,4070143.357411,0.000080,DRIVING,1.940000
346410.582543,4070143.647215,0.000095,DRIVING,1.940000
346410.306245,4070143.937051,0.000110,DRIVING,1.940000
346410.029938,4070144.226920,0.000124,DRIVING,1.940000
346409.753625,4070144.516825,0.000139,DRIVING,1.940000
346409.477305,4070144.806770,0.000154,DRIVING,1.940000
346409.200981,4070145.096755,0.000168,DRIVING,1.940000
346408.924651,4070145.386784,0.000183,DRIVING,1.940000
346408.648318,4070145.676860,0.000197,DRIVING,1.940000
346408.371982,4070145.966985,0.000212,DRIVING,1.940000
346408.095644,4070146.257162,0.000227,DRIVING,1.940000
346407.819304,4070146.547392,0.000241,DRIVING,1.940000
346407.542964,4070146.837680,0.000256,DRIVING,1.940000
346407.266624,4070147.128026,0.000270,DRIVING,1.940000
346406.990285,4070147.418435,0.000285,DRIVING,1.940000
346406.713948,4070147.708908,0.000299,DRIVING,1.940000
346406.437614,4070147.999448,0.000314,DRIVING,1.940000
346406.161284,4070148.290058,0.000329,DRIVING,1.940000
346405.884957,4070148.580739,0.000343,DRIVING,1.940000
346405.608636,4070148.871496,0.000358,DRIVING,1.940000
346405.332321,4070149.162330,0.000372,DRIVING,1.940000
346405.056012,4070149.453243,0.000387,DRIVING,1.940000
346404.779711,4070149.744239,0.000401,DRIVING,1.940000
346404.503419,4070150.035320,0.000415,DRIVING,1.940000
346404.227136,4070150.326489,0.000430,DRIVING,1.940000
346403.950862,4070150.617747,0.000444,DRIVING,1.940000
346403.674599,4070150.909099,0.000459,DRIVING,1.940000
346403.398348,4070151.200545,0.000473,DRIVING,1.940000
346403.122110,4070151.492090,0.000487,DRIVING,1.940000
346402.845884,4070151.783734,0.000502,DRIVING,1.940000
346402.569673,4070152.075482,0.000516,DRIVING,1.940000
346402.293476,4070152.367335,0.000530,DRIVING,1.940000
346402.017296,4070152.659297,0.000545,DRIVING,1.940000
346401.741131,4070152.951369,0.000559,DRIVING,1.940000
346401.464984,4070153.243554,0.000573,DRIVING,1.940000
346401.188855,4070153.535855,0.000587,DRIVING,1.940000
346400.912744,4070153.828274,0.000602,DRIVING,1.940000
346400.636654,4070154.120814,0.000616,DRIVING,1.940000
346400.360611,4070154.413494,0.001841,DRIVING,1.940000
346400.084763,4070154.706402,0.003105,DRIVING,1.940000
346399.809289,4070154.999645,0.004370,DRIVING,1.940000
346399.534369,4070155.293332,0.005638,DRIVING,1.940000
346399.260183,4070155.587569,0.006910,DRIVING,1.940000
346398.986910,4070155.882466,0.008187,DRIVING,1.940000
346398.714730,4070156.178129,0.009470,DRIVING,1.940000
346398.443822,4070156.474666,0.010760,DRIVING,1.940000
346398.174366,4070156.772185,0.012058,DRIVING,1.940000
346397.906543,4070157.070793,0.013364,DRIVING,1.940000
346397.640530,4070157.370599,0.014680,DRIVING,1.940000
346397.376509,4070157.671709,0.016005,DRIVING,1.940000
346397.114659,4070157.974232,0.017340,DRIVING,1.940000
346396.855158,4070158.278275,0.018685,DRIVING,1.940000
346396.598188,4070158.583946,0.020039,DRIVING,1.940000
346396.343927,4070158.891353,0.021403,DRIVING,1.940000
346396.092555,4070159.200602,0.022776,DRIVING,1.940000
346395.844252,4070159.511803,0.024157,DRIVING,1.940000
346395.599197,4070159.825063,0.025544,DRIVING,1.940000
346395.357571,4070160.140488,0.026937,DRIVING,1.940000
346395.119552,4070160.458188,0.028333,DRIVING,1.940000
346394.885320,4070160.778269,0.029730,DRIVING,1.940000
346394.655056,4070161.100840,0.031125,DRIVING,1.940000
346394.428938,4070161.426008,0.032515,DRIVING,1.940000
346394.207146,4070161.753880,0.033897,DRIVING,1.940000
346393.989860,4070162.084565,0.035267,DRIVING,1.940000
346393.777259,4070162.418170,0.036621,DRIVING,1.940000
346393.569525,4070162.754803,0.038783,DRIVING,1.940000
346393.367014,4070163.094581,0.043039,DRIVING,1.940000
346393.170385,4070163.437637,0.047365,DRIVING,1.940000
346392.980328,4070163.784107,0.051759,DRIVING,1.940000
346392.797533,4070164.134124,0.056213,DRIVING,1.940000
346392.622691,4070164.487825,0.060711,DRIVING,1.940000
346392.456492,4070164.845345,0.065230,DRIVING,1.940000
346392.299626,4070165.206817,0.069738,DRIVING,1.940000
346392.152784,4070165.572378,0.074192,DRIVING,1.940000
346392.016656,4070165.942162,0.078542,DRIVING,1.940000
346391.891932,4070166.316305,0.082728,DRIVING,1.940000
346391.779303,4070166.694941,0.086682,DRIVING,1.940000
346391.679458,4070167.078204,0.090327,DRIVING,1.940000
346391.593088,4070167.466232,0.093584,DRIVING,1.940000
346391.520884,4070167.859157,0.096375,DRIVING,1.940000
346391.463500,4070168.257068,0.095005,DRIVING,1.940000
346391.421130,4070168.659452,0.091958,DRIVING,1.940000
346391.393654,4070169.065381,0.089431,DRIVING,1.940000
346391.380947,4070169.473921,0.087406,DRIVING,1.940000
346391.382881,4070169.884137,0.085872,DRIVING,1.940000
346391.399330,4070170.295094,0.084816,DRIVING,1.940000
346391.430167,4070170.705857,0.084231,DRIVING,1.940000
346391.475267,4070171.115490,0.084113,DRIVING,1.940000
346391.534501,4070171.523059,0.084463,DRIVING,1.940000
346391.607744,4070171.927629,0.085286,DRIVING,1.940000
346391.694870,4070172.328266,0.086590,DRIVING,1.940000
346391.795751,4070172.724033,0.088389,DRIVING,1.940000
346391.910261,4070173.113996,0.090699,DRIVING,1.940000
346392.038274,4070173.497220,0.093540,DRIVING,1.940000
346392.179663,4070173.872771,0.096404,DRIVING,1.940000
346392.334194,4070174.239996,0.093715,DRIVING,1.940000
346392.501302,4070174.599116,0.090447,DRIVING,1.940000
346392.680360,4070174.950516,0.086685,DRIVING,1.940000
346392.870740,4070175.294582,0.082519,DRIVING,1.940000
346393.071813,4070175.631702,0.078035,DRIVING,1.940000
346393.282952,4070175.962260,0.073315,DRIVING,1.940000
346393.503529,4070176.286644,0.068432,DRIVING,1.940000
346393.732916,4070176.605239,0.063450,DRIVING,1.940000
346393.970485,4070176.918432,0.058423,DRIVING,1.940000
346394.215609,4070177.226609,0.053392,DRIVING,1.940000
346394.467660,4070177.530156,0.048391,DRIVING,1.940000
346394.726009,4070177.829460,0.043443,DRIVING,1.940000
346394.990029,4070178.124906,0.038562,DRIVING,1.940000
346395.259092,4070178.416880,0.033757,DRIVING,1.940000
346395.532571,4070178.705769,0.029585,DRIVING,1.940000
346395.809936,4070178.991909,0.026787,DRIVING,1.940000
346396.090820,4070179.275552,0.024022,DRIVING,1.940000
346396.374875,4070179.556943,0.021291,DRIVING,1.940000
346396.661749,4070179.836324,0.018592,DRIVING,1.940000
346396.951094,4070180.113941,0.015924,DRIVING,1.940000
346397.242559,4070180.390037,0.013282,DRIVING,1.940000
346397.535794,4070180.664857,0.010665,DRIVING,1.940000
346397.830450,4070180.938644,0.008068,DRIVING,1.940000
346398.126177,4070181.211642,0.005485,DRIVING,1.940000
346398.422625,4070181.484096,0.002913,DRIVING,1.940000
346398.719444,4070181.756249,0.000345,DRIVING,1.940000
346399.016284,4070182.028346,0.002223,DRIVING,1.940000
346399.312796,4070182.300631,0.004284,DRIVING,1.940000
346399.608733,4070182.573275,0.004145,DRIVING,1.940000
346399.904083,4070182.846292,0.004006,DRIVING,1.940000
346400.198867,4070183.119667,0.003867,DRIVING,1.940000
346400.493107,4070183.393390,0.003727,DRIVING,1.940000
346400.786825,4070183.667448,0.003586,DRIVING,1.940000
346401.080040,4070183.941829,0.003445,DRIVING,1.940000
346401.372776,4070184.216521,0.003303,DRIVING,1.940000
346401.665053,4070184.491512,0.003161,DRIVING,1.940000
346401.956893,4070184.766791,0.003018,DRIVING,1.940000
346402.248316,4070185.042344,0.002875,DRIVING,1.940000
346402.539345,4070185.318161,0.002732,DRIVING,1.940000
346402.830000,4070185.594228,0.002588,DRIVING,1.940000
346403.120304,4070185.870535,0.002444,DRIVING,1.940000
346403.410277,4070186.147068,0.002299,DRIVING,1.940000
346403.699940,4070186.423817,0.002154,DRIVING,1.940000
346403.989316,4070186.700768,0.002009,DRIVING,1.940000
346404.278425,4070186.977911,0.001863,DRIVING,1.940000
346404.567289,4070187.255232,0.001718,DRIVING,1.940000
346404.855929,4070187.532720,0.001572,DRIVING,1.940000
346405.144367,4070187.810363,0.001426,DRIVING,1.940000
346405.432623,4070188.088149,0.001280,DRIVING,1.940000
346405.720720,4070188.366065,0.001133,DRIVING,1.940000
346406.008678,4070188.644100,0.000987,DRIVING,1.940000
346406.296519,4070188.922242,0.000840,DRIVING,1.940000
346406.584265,4070189.200479,0.000694,DRIVING,1.940000
346406.871936,4070189.478798,0.000547,DRIVING,1.940000
346407.159554,4070189.757189,0.000464,DRIVING,1.940000
346407.447130,4070190.035642,0.000444,DRIVING,1.940000
346407.734667,4070190.314157,0.000424,DRIVING,1.940000
346408.022166,4070190.592731,0.000404,DRIVING,1.940000
346408.309630,4070190.871360,0.000384,DRIVING,1.940000
346408.597061,4070191.150043,0.000364,DRIVING,1.940000
346408.884461,4070191.428777,0.000345,DRIVING,1.940000
346409.171832,4070191.707560,0.000325,DRIVING,1.940000
346409.459175,4070191.986389,0.000305,DRIVING,1.940000
346409.746493,4070192.265262,0.000285,DRIVING,1.940000
346410.033789,4070192.544176,0.000265,DRIVING,1.940000
346410.321063,4070192.823129,0.000245,DRIVING,1.940000
346410.608319,4070193.102118,0.000225,DRIVING,1.940000
346410.895557,4070193.381141,0.000205,DRIVING,1.940000
346411.182781,4070193.660196,0.000185,DRIVING,1.940000
346411.469991,4070193.939279,0.000165,DRIVING,1.940000
346411.757191,4070194.218389,0.000145,DRIVING,1.940000
346412.044382,4070194.497523,0.000126,DRIVING,1.940000
346412.331567,4070194.776678,0.000106,DRIVING,1.940000
346412.618746,4070195.055853,0.000086,DRIVING,1.940000
346412.905924,4070195.335044,0.000066,DRIVING,1.940000
346413.193100,4070195.614250,0.000046,DRIVING,1.940000
346413.480278,4070195.893467,0.000026,DRIVING,1.940000
346413.767459,4070196.172693,0.000006,DRIVING,1.940000
346414.054646,4070196.451926,0.000014,DRIVING,1.940000
346414.341840,4070196.731163,0.000033,DRIVING,1.940000
346414.629044,4070197.010402,0.000053,DRIVING,1.940000
346414.916260,4070197.289641,0.000073,DRIVING,1.940000
346415.203489,4070197.568876,0.000093,DRIVING,1.940000
346415.490734,4070197.848106,0.000113,DRIVING,1.940000
346415.777997,4070198.127328,0.000133,DRIVING,1.940000
346416.065279,4070198.406539,0.000153,DRIVING,1.940000
346416.352583,4070198.685737,0.000172,DRIVING,1.940000
346416.639911,4070198.964920,0.000192,DRIVING,1.940000
346416.927265,4070199.244085,0.000212,DRIVING,1.940000
346417.214647,4070199.523230,0.000232,DRIVING,1.940000
346417.502059,4070199.802352,0.000252,DRIVING,1.940000
346417.789503,4070200.081448,0.000272,DRIVING,1.940000
346418.076981,4070200.360517,0.000292,DRIVING,1.940000
346418.364494,4070200.639555,0.000311,DRIVING,1.940000
346418.652046,4070200.918561,0.000331,DRIVING,1.940000
346418.939639,4070201.197532,0.000351,DRIVING,1.940000
346419.227273,4070201.476465,0.000371,DRIVING,1.940000
346419.514952,4070201.755358,0.000391,DRIVING,1.940000
346419.802676,4070202.034209,0.000411,DRIVING,1.940000
346420.090450,4070202.313014,0.000431,DRIVING,1.940000
346420.378273,4070202.591772,0.000450,DRIVING,1.940000
346420.666149,4070202.870480,0.000470,DRIVING,1.940000
346420.954079,4070203.149136,0.000490,DRIVING,1.940000
346421.242066,4070203.427736,0.000510,DRIVING,1.940000
346421.530111,4070203.706280,0.000530,DRIVING,1.940000
346421.818217,4070203.984763,0.000550,DRIVING,1.940000
346422.106386,4070204.263185,0.000570,DRIVING,1.940000
346422.394619,4070204.541541,0.000589,DRIVING,1.940000
346422.682918,4070204.819831,0.000609,DRIVING,1.940000
346422.971287,4070205.098051,0.000629,DRIVING,1.940000
346423.259726,4070205.376198,0.000649,DRIVING,1.940000
346423.548237,4070205.654271,0.000669,DRIVING,1.940000
346423.836824,4070205.932267,0.000689,DRIVING,1.940000
346424.125488,4070206.210184,0.000709,DRIVING,1.940000
346424.414230,4070206.488018,0.000728,DRIVING,1.940000
346424.703053,4070206.765768,0.000748,DRIVING,1.940000
346424.991959,4070207.043431,0.000768,DRIVING,1.940000
346425.280951,4070207.321005,0.000788,DRIVING,1.940000
346425.570029,4070207.598487,0.000808,DRIVING,1.940000
346425.859196,4070207.875874,0.000828,DRIVING,1.940000
346426.148455,4070208.153165,0.000848,DRIVING,1.940000
346426.437806,4070208.430356,0.000868,DRIVING,1.940000
346426.727253,4070208.707446,0.000887,DRIVING,1.940000
346427.016797,4070208.984432,0.000907,DRIVING,1.940000
346427.306440,4070209.261311,0.000927,DRIVING,1.940000
346427.596185,4070209.538081,0.000947,DRIVING,1.940000
346427.886033,4070209.814739,0.000967,DRIVING,1.940000
346428.175986,4070210.091283,0.000987,DRIVING,1.940000
346428.466047,4070210.367711,0.001007,DRIVING,1.940000
346428.756217,4070210.644020,0.001027,DRIVING,1.940000
346429.046498,4070210.920207,0.001047,DRIVING,1.940000
346429.336894,4070211.196270,0.001066,DRIVING,1.940000
346429.627404,4070211.472208,0.001086,DRIVING,1.940000
346429.918033,4070211.748016,0.001106,DRIVING,1.940000
346430.208781,4070212.023693,0.001126,DRIVING,1.940000
346430.499650,4070212.299236,0.001146,DRIVING,1.940000
346430.790644,4070212.574643,0.001166,DRIVING,1.940000
346431.081763,4070212.849911,0.001186,DRIVING,1.940000
346431.373010,4070213.125038,0.001206,DRIVING,1.940000
346431.664387,4070213.400022,0.001226,DRIVING,1.940000
346431.955896,4070213.674859,0.001246,DRIVING,1.940000
346432.247538,4070213.949548,0.001266,DRIVING,1.940000
346432.539317,4070214.224086,0.001286,DRIVING,1.940000
346432.831233,4070214.498470,0.001306,DRIVING,1.940000
346433.123290,4070214.772699,0.001325,DRIVING,1.940000
346433.415489,4070215.046769,0.001345,DRIVING,1.940000
346433.707831,4070215.320678,0.001365,DRIVING,1.940000
346434.000320,4070215.594424,0.001385,DRIVING,1.940000
346434.292957,4070215.868004,0.001405,DRIVING,1.940000
346434.585745,4070216.141415,0.001425,DRIVING,1.940000
346434.878684,4070216.414656,0.001445,DRIVING,1.940000
346435.171778,4070216.687724,0.001465,DRIVING,1.940000
346435.465029,4070216.960616,0.001485,DRIVING,1.940000
346435.758437,4070217.233330,0.001505,DRIVING,1.940000
346436.052006,4070217.505864,0.001525,DRIVING,1.940000
346436.345738,4070217.778214,0.001545,DRIVING,1.940000
346436.639634,4070218.050379,0.001565,DRIVING,1.940000
346436.933696,4070218.322355,0.001585,DRIVING,1.940000
346437.227927,4070218.594142,0.001605,DRIVING,1.940000
346437.522329,4070218.865735,0.001625,DRIVING,1.940000
346437.816903,4070219.137133,0.001645,DRIVING,1.940000
346438.111652,4070219.408333,0.001613,DRIVING,1.940000
346438.406572,4070219.679341,0.001485,DRIVING,1.940000
346438.701650,4070219.950170,0.001358,DRIVING,1.940000
346438.996874,4070220.220838,0.001230,DRIVING,1.940000
346439.292232,4070220.491360,0.001102,DRIVING,1.940000
346439.587709,4070220.761752,0.000974,DRIVING,1.940000
346439.883294,4070221.032031,0.000847,DRIVING,1.940000
346440.178973,4070221.302212,0.000719,DRIVING,1.940000
346440.474734,4070221.572312,0.000591,DRIVING,1.940000
346440.770564,4070221.842346,0.000463,DRIVING,1.940000
346441.066450,4070222.112330,0.000336,DRIVING,1.940000
346441.362380,4070222.382282,0.000208,DRIVING,1.940000
346441.658339,4070222.652215,0.000080,DRIVING,1.940000
346441.954317,4070222.922148,0.000048,DRIVING,1.940000
346442.250299,4070223.192095,0.000175,DRIVING,1.940000
346442.546272,4070223.462072,0.000303,DRIVING,1.940000
346442.842225,4070223.732097,0.000431,DRIVING,1.940000
346443.138145,4070224.002184,0.000558,DRIVING,1.940000
346443.434017,4070224.272350,0.000686,DRIVING,1.940000
346443.729831,4070224.542611,0.000813,DRIVING,1.940000
346444.025572,4070224.812982,0.000941,DRIVING,1.940000
346444.321228,4070225.083481,0.001068,DRIVING,1.940000
346444.616786,4070225.354123,0.001196,DRIVING,1.940000
346444.912233,4070225.624923,0.001323,DRIVING,1.940000
346445.207557,4070225.895899,0.001450,DRIVING,1.940000
346445.502745,4070226.167066,0.001577,DRIVING,1.940000
346445.797783,4070226.438440,0.001704,DRIVING,1.940000
346446.092659,4070226.710037,0.001714,DRIVING,1.940000
346446.387383,4070226.981846,0.000931,DRIVING,1.940000
346446.682025,4070227.253783,0.000149,DRIVING,1.940000
346446.976664,4070227.525750,0.000633,DRIVING,1.940000
346447.271382,4070227.797652,0.001415,DRIVING,1.940000
346447.566259,4070228.069390,0.002197,DRIVING,1.940000
346447.861376,4070228.340869,0.002980,DRIVING,1.940000
346448.156812,4070228.611990,0.003762,DRIVING,1.940000
346448.452648,4070228.882658,0.004545,DRIVING,1.940000
346448.748965,4070229.152775,0.005328,DRIVING,1.940000
346449.045842,4070229.422245,0.006112,DRIVING,1.940000
346449.343362,4070229.690970,0.006896,DRIVING,1.940000
346449.641603,4070229.958854,0.007680,DRIVING,1.940000
346449.940646,4070230.225799,0.008465,DRIVING,1.940000
346450.240625,4070230.491608,0.025124,DRIVING,1.940000
346450.542823,4070230.753868,0.057495,DRIVING,1.940000
346450.849642,4070231.008015,0.091120,DRIVING,1.940000
346451.163531,4070231.249395,0.126305,DRIVING,1.940000
346451.486937,4070231.473357,0.162630,DRIVING,1.940000
346451.822309,4070231.675246,0.198559,DRIVING,1.940000
346452.172096,4070231.850409,0.231152,DRIVING,1.940000
346452.538412,4070231.994547,0.222935,DRIVING,1.940000
346452.919910,4070232.107012,0.200773,DRIVING,1.940000
346453.313193,4070232.189323,0.181598,DRIVING,1.940000
346453.714839,4070232.243028,0.165780,DRIVING,1.940000
346454.121424,4070232.269672,0.153378,DRIVING,1.940000
346454.529525,4070232.270803,0.144325,DRIVING,1.940000
346454.935717,4070232.247968,0.138565,DRIVING,1.940000
346455.336578,4070232.202714,0.136147,DRIVING,1.940000
346455.729067,4070232.136516,0.136102,DRIVING,1.940000
346456.112572,4070232.050402,0.134725,DRIVING,1.940000
346456.487434,4070231.945224,0.131925,DRIVING,1.940000
346456.853995,4070231.821832,0.127857,DRIVING,1.940000
346457.212598,4070231.681077,0.122720,DRIVING,1.940000
346457.563584,4070231.523810,0.116734,DRIVING,1.940000
346457.907297,4070231.350883,0.110122,DRIVING,1.940000
346458.244078,4070231.163146,0.103096,DRIVING,1.940000
346458.574271,4070230.961450,0.095842,DRIVING,1.940000
346458.898216,4070230.746646,0.088516,DRIVING,1.940000
346459.216257,4070230.519586,0.081242,DRIVING,1.940000
346459.528736,4070230.281119,0.074114,DRIVING,1.940000
346459.835996,4070230.032098,0.067196,DRIVING,1.940000
346460.138378,4070229.773373,0.060527,DRIVING,1.940000
346460.436225,4070229.505795,0.054127,DRIVING,1.940000
346460.729879,4070229.230216,0.048000,DRIVING,1.940000
346461.019683,4070228.947485,0.042136,DRIVING,1.940000
346461.305979,4070228.658455,0.036519,DRIVING,1.940000
346461.589110,4070228.363975,0.031121,DRIVING,1.940000
346461.869417,4070228.064898,0.025913,DRIVING,1.940000
346462.147243,4070227.762074,0.020861,DRIVING,1.940000
346462.422931,4070227.456354,0.015928,DRIVING,1.940000
346462.696823,4070227.148589,0.011074,DRIVING,1.940000
346462.969260,4070226.839630,0.006260,DRIVING,1.940000
346463.240587,4070226.530328,0.001443,DRIVING,1.940000
346463.511144,4070226.221533,0.003421,DRIVING,1.940000
346463.781274,4070225.914098,0.008377,DRIVING,1.940000
346464.051320,4070225.608873,0.013471,DRIVING,1.940000
346464.321622,4070225.306706,0.017122,DRIVING,1.940000
346464.592405,4070225.008071,0.015796,DRIVING,1.940000
346464.863660,4070224.712707,0.014395,DRIVING,1.940000
346465.135349,4070224.420267,0.012926,DRIVING,1.940000
346465.407437,4070224.130405,0.011394,DRIVING,1.940000
346465.679889,4070223.842772,0.009809,DRIVING,1.940000
346465.952667,4070223.557023,0.008177,DRIVING,1.940000
346466.225736,4070223.272811,0.006507,DRIVING,1.940000
346466.499060,4070222.989788,0.004807,DRIVING,1.940000
346466.772602,4070222.707608,0.003087,DRIVING,1.940000
346467.046327,4070222.425925,0.001354,DRIVING,1.940000
346467.320198,4070222.144390,0.000382,DRIVING,1.940000
346467.594179,4070221.862657,0.002112,DRIVING,1.940000
346467.868235,4070221.580380,0.003827,DRIVING,1.940000
346468.142328,4070221.297211,0.005520,DRIVING,1.940000
346468.416424,4070221.012803,0.007180,DRIVING,1.940000
346468.690486,4070220.726810,0.008801,DRIVING,1.940000
346468.964477,4070220.438885,0.010374,DRIVING,1.940000
346469.238362,4070220.148681,0.011892,DRIVING,1.940000
346469.512105,4070219.855851,0.013347,DRIVING,1.940000
346469.785669,4070219.560048,0.014733,DRIVING,1.940000
346470.059019,4070219.260925,0.016045,DRIVING,1.940000
346470.332118,4070218.958135,0.017275,DRIVING,1.940000
346470.604931,4070218.651332,0.018421,DRIVING,1.940000
346470.877420,4070218.340168,0.019477,DRIVING,1.940000
346471.149551,4070218.024298,0.020441,DRIVING,1.940000
346471.421287,4070217.703373,0.021310,DRIVING,1.940000
346471.692591,4070217.377047,0.022082,DRIVING,1.940000
