346471.707467,4070217.472391
346471.848876,4070217.326161
346471.990285,4070217.179931
346472.131694,4070217.033700
346472.273103,4070216.887470
346472.414512,4070216.741239
346472.555921,4070216.595009
346472.697330,4070216.448779
346472.838739,4070216.302548
346472.980148,4070216.156318
346473.121558,4070216.010087
346473.262967,4070215.863857
346473.404376,4070215.717627
346473.545785,4070215.571396
346473.687194,4070215.425166
346473.828603,4070215.278936
346473.970012,4070215.132705
346474.111421,4070214.986475
346474.252830,4070214.840244
346474.394239,4070214.694014
346474.535648,4070214.547784
346474.677057,4070214.401553
346474.818466,4070214.255323
346474.959875,4070214.109092
346475.101284,4070213.962862
346475.242694,4070213.816632
346475.384103,4070213.670401
346475.525512,4070213.524171
346475.666921,4070213.377940
346475.808330,4070213.231710
346475.949739,4070213.085480
346476.091148,4070212.939249
346476.232557,4070212.793019
346476.373966,4070212.646789
346476.515375,4070212.500558
346476.656784,4070212.354328
346476.798193,4070212.208097
346476.939602,4070212.061867
346477.081011,4070211.915637
346477.221438,4070211.770895
346477.361864,4070211.626154
346477.502291,4070211.481412
346477.642718,4070211.336670
346477.783144,4070211.191929
346477.923571,4070211.047187
346478.063997,4070210.902446
346478.204424,4070210.757704
346478.344850,4070210.612963
346478.485277,4070210.468221
346478.625703,4070210.323480
346478.766130,4070210.178738
346478.906556,4070210.033997
346479.046983,4070209.889255
346479.187410,4070209.744513
346479.327836,4070209.599772
346479.468263,4070209.455030
346479.608689,4070209.310289
346479.749116,4070209.165547
346479.889542,4070209.020806
346480.029969,4070208.876064
346480.170395,4070208.731323
346480.310822,4070208.586581
346480.451248,4070208.441840
346480.591675,4070208.297098
346480.732101,4070208.152356
346480.872528,4070208.007615
346481.012955,4070207.862873
346481.153381,4070207.718132
346481.293808,4070207.573390
346481.434234,4070207.428649
346481.574661,4070207.283907
346481.715087,4070207.139166
346481.855514,4070206.994424
346481.995940,4070206.849683
346482.136367,4070206.704941
346482.276793,4070206.560199
346482.417220,4070206.415458
346482.557647,4070206.270716
346482.698073,4070206.125975
346482.838500,4070205.981233
346482.978926,4070205.836492
346483.119353,4070205.691750
346483.259779,4070205.547009
346483.400206,4070205.402267
346483.540632,4070205.257526
346483.681059,4070205.112784
346483.821485,4070204.968043
346483.961912,4070204.823301
346484.102338,4070204.678559
346484.242765,4070204.533818
346484.383192,4070204.389076
346484.523618,4070204.244335
346484.664045,4070204.099593
346484.799802,4070203.952667
346484.935560,4070203.805741
346485.071318,4070203.658815
346485.207075,4070203.511889
346485.342833,4070203.364963
346485.478591,4070203.218037
346485.614349,4070203.071111
346485.750106,4070202.924185
346485.885864,4070202.777259
346486.021622,4070202.630332
346486.157379,4070202.483406
346486.293137,4070202.336480
346486.428895,4070202.189554
346486.564653,4070202.042628
346486.700410,4070201.895702
346486.836168,4070201.748776
346486.971926,4070201.601850
346487.107683,4070201.454924
346487.243441,4070201.307998
346487.379199,4070201.161072
346487.514957,4070201.014145
346487.650714,4070200.867219
346487.786472,4070200.720293
346487.922230,4070200.573367
346488.057987,4070200.426441
346488.193745,4070200.279515
346488.329503,4070200.132589
346488.465261,4070199.985663
346488.601018,4070199.838737
346488.736776,4070199.691811
346488.872534,4070199.544885
346489.008291,4070199.397959
346489.144049,4070199.251032
346489.279807,4070199.104106
346489.415565,4070198.957180
346489.551322,4070198.810254
346489.687080,4070198.663328
346489.822838,4070198.516402
346489.958595,4070198.369476
346490.094353,4070198.222550
346490.230111,4070198.075624
346490.365869,4070197.928698
346490.501626,4070197.781772
346490.637384,4070197.634846
346490.773142,4070197.487919
346490.908899,4070197.340993
346491.044657,4070197.194067
346491.180415,4070197.047141
346491.316173,4070196.900215
346491.451930,4070196.753289
