332259.379178,4128604.580206
332259.188314,4128604.644706
332258.997451,4128604.709206
332258.806587,4128604.773707
332258.615724,4128604.838207
332258.424861,4128604.902707
332258.233997,4128604.967207
332258.043134,4128605.031708
332257.852270,4128605.096208
332257.661407,4128605.160708
332257.470543,4128605.225208
332257.279680,4128605.289708
332257.088816,4128605.354209
332256.897953,4128605.418709
332256.707089,4128605.483209
332256.516226,4128605.547709
332256.325362,4128605.612210
332256.134499,4128605.676710
332255.943635,4128605.741210
332255.752772,4128605.805710
332255.561908,4128605.870210
332255.371045,4128605.934711
332255.180181,4128605.999211
332254.989318,4128606.063711
332254.798454,4128606.128211
332254.607591,4128606.192712
332254.416728,4128606.257212
332254.225864,4128606.321712
332254.035001,4128606.386212
332253.844137,4128606.450713
332253.653274,4128606.515213
332253.462410,4128606.579713
332253.271547,4128606.644213
332253.080683,4128606.708713
332252.889820,4128606.773214
332252.698956,4128606.837714
332252.508093,4128606.902214
332252.317229,4128606.966714
332252.126366,4128607.031215
332251.935502,4128607.095715
332251.744639,4128607.160215
332251.553775,4128607.224715
332251.362912,4128607.289216
332251.172048,4128607.353716
332250.981185,4128607.418216
332250.790321,4128607.482716
332250.599458,4128607.547216
332250.408595,4128607.611717
332250.217731,4128607.676217
332250.026868,4128607.740717
332249.836004,4128607.805217
332249.645141,4128607.869718
332249.454277,4128607.934218
332249.263414,4128607.998718
332249.072550,4128608.063218
332248.881687,4128608.127719
332248.690823,4128608.192219
332248.499960,4128608.256719
332248.309096,4128608.321219
332248.118233,4128608.385719
332247.927369,4128608.450220
332247.736506,4128608.514720
332247.545642,4128608.579220
332247.354779,4128608.643720
332247.163915,4128608.708221
332246.973052,4128608.772721
332246.782188,4128608.837221
332246.591325,4128608.901721
332246.400461,4128608.966222
332246.209598,4128609.030722
332246.018735,4128609.095222
332245.827871,4128609.159722
332245.637008,4128609.224222
332245.446144,4128609.288723
332245.255281,4128609.353223
332245.064417,4128609.417723
332244.876669,4128609.487476
332244.688921,4128609.557228
332244.501173,4128609.626981
332244.313424,4128609.696734
332244.125676,4128609.766487
332243.937928,4128609.836239
332243.750180,4128609.905992
332243.562432,4128609.975745
332243.374684,4128610.045497
332243.186935,4128610.115250
332242.999187,4128610.185003
332242.811439,4128610.254755
332242.623691,4128610.324508
332242.435943,4128610.394261
332242.248194,4128610.464013
332242.060446,4128610.533766
332241.872698,4128610.603519
332241.684950,4128610.673271
332241.497202,4128610.743024
332241.309454,4128610.812777
332241.121705,4128610.882529
332240.933957,4128610.952282
332240.746209,4128611.022035
332240.558461,4128611.091787
332240.370713,4128611.161540
332240.182964,4128611.231293
332239.995216,4128611.301045
332239.807468,4128611.370798
332239.619720,4128611.440551
332239.431972,4128611.510303
332239.244224,4128611.580056
332239.056475,4128611.649809
332238.868727,4128611.719561
332238.680979,4128611.789314
332238.493231,4128611.859067
332238.305483,4128611.928819
332238.117734,4128611.998572
332237.929986,4128612.068325
332237.742238,4128612.138077
332237.554490,4128612.207830
332237.366742,4128612.277583
332237.178994,4128612.347335
332236.991245,4128612.417088
332236.803497,4128612.486841
332236.615749,4128612.556593
332236.428001,4128612.626346
332236.240253,4128612.696099
332236.052504,4128612.765851
332235.864756,4128612.835604
332235.677008,4128612.905357
332235.489260,4128612.975109
332235.301512,4128613.044862
332235.113764,4128613.114615
332234.926015,4128613.184367
332234.738267,4128613.254120
332234.546472,4128613.322825
332234.354677,4128613.391530
332234.162882,4128613.460235
332233.971086,4128613.528940
332233.779291,4128613.597645
332233.587496,4128613.666350
332233.395701,4128613.735055
332233.203906,4128613.803760
332233.012110,4128613.872465
332232.820315,4128613.941170
332232.628520,4128614.009875
332232.436725,4128614.078580
332232.244929,4128614.147285
332232.053134,4128614.215990
332231.861339,4128614.284695
332231.669544,4128614.353400
332231.477749,4128614.422105
332231.285953,4128614.490810
332231.094158,4128614.559515
332230.902363,4128614.628220
332230.710568,4128614.696925
332230.518773,4128614.765629
332230.326977,4128614.834334
332230.135182,4128614.903039
332229.943387,4128614.971744
332229.751592,4128615.040449
332229.559797,4128615.109154
332229.368001,4128615.177859
332229.176206,4128615.246564
332228.984411,4128615.315269
332228.792616,4128615.383974
332228.600821,4128615.452679
332228.411846,4128615.521873
332228.222872,4128615.591067
332228.033898,4128615.660260
332227.844923,4128615.729454
332227.655949,4128615.798648
332227.466975,4128615.867841
332227.278001,4128615.937035
332227.089026,4128616.006229
332226.900052,4128616.075423
332226.711078,4128616.144616
332226.522103,4128616.213810
332226.333129,4128616.283004
332226.144155,4128616.352198
332225.955181,4128616.421391
332225.766206,4128616.490585
332225.577232,4128616.559779
332225.388258,4128616.628972
332225.199283,4128616.698166
332225.010309,4128616.767360
332224.821335,4128616.836554
332224.632361,4128616.905747
332224.443386,4128616.974941
332224.254412,4128617.044135
332224.065438,4128617.113328
332223.876463,4128617.182522
332223.687489,4128617.251716
332223.498515,4128617.320910
332223.309541,4128617.390103
332223.117563,4128617.455708
332222.925585,4128617.521313
332222.733607,4128617.586918
332222.541629,4128617.652523
332222.349651,4128617.718128
332222.157673,4128617.783732
332221.965695,4128617.849337
332221.773717,4128617.914942
332221.581739,4128617.980547
332221.389762,4128618.046152
332221.197784,4128618.111757
332221.005806,4128618.177361
332220.813828,4128618.242966
332220.621850,4128618.308571
332220.429872,4128618.374176
332220.237894,4128618.439781
332220.045916,4128618.505386
332219.853938,4128618.570991
332219.661960,4128618.636595
332219.469983,4128618.702200
332219.278005,4128618.767805
332219.086027,4128618.833410
332218.894049,4128618.899015
332218.702071,4128618.964620
332218.510093,4128619.030224
332218.318115,4128619.095829
332218.126137,4128619.161434
332217.934159,4128619.227039
332217.742181,4128619.292644
332217.550204,4128619.358249
332217.358226,4128619.423854
332217.166248,4128619.489458
332216.974270,4128619.555063
332216.782292,4128619.620668
332216.590314,4128619.686273
332216.398336,4128619.751878
332216.206358,4128619.817483
332216.014380,4128619.883087
332215.822402,4128619.948692
332215.632371,4128620.019097
332215.442340,4128620.089501
332215.252309,4128620.159906
332215.062278,4128620.230310
332214.872247,4128620.300715
332214.682216,4128620.371119
332214.492185,4128620.441524
332214.302153,4128620.511928
332214.112122,4128620.582332
332213.922091,4128620.652737
332213.732060,4128620.723141
332213.542029,4128620.793546
332213.351998,4128620.863950
332213.161967,4128620.934355
332212.971935,4128621.004759
332212.781904,4128621.075164
332212.591873,4128621.145568
332212.401842,4128621.215973
332212.211811,4128621.286377
332212.021780,4128621.356781
332211.831749,4128621.427186
332211.641718,4128621.497590
332211.451686,4128621.567995
332211.261655,4128621.638399
332211.071624,4128621.708804
332210.881593,4128621.779208
332210.691562,4128621.849613
332210.501531,4128621.920017
332210.311500,4128621.990422
332210.118376,4128622.060148
332209.925253,4128622.129875
332209.732130,4128622.199601
332209.539007,4128622.269328
332209.345884,4128622.339054
332209.152761,4128622.408781
332208.959637,4128622.478507
332208.766514,4128622.548234
332208.573391,4128622.617960
332208.380268,4128622.687687
332208.187145,4128622.757413
332207.994022,4128622.827140
332207.800898,4128622.896866
332207.607775,4128622.966593
332207.414652,4128623.036319
332207.221529,4128623.106046
332207.028406,4128623.175772
332206.835283,4128623.245499
332206.642159,4128623.315225
332206.449036,4128623.384952
332206.255913,4128623.454678
332206.062790,4128623.524405
332205.869667,4128623.594131
332205.676544,4128623.663858
332205.483420,4128623.733584
332205.290297,4128623.803311
332205.097174,4128623.873037
332204.904051,4128623.942764
332204.710928,4128624.012490
332204.517805,4128624.082217
332204.315113,4128624.146532
332204.112422,4128624.210847
332203.909731,4128624.275163
332203.707039,4128624.339478
332203.504348,4128624.403794
