x,y,curvature,mission_tag,mission_param
346514.955539,4070171.559967,0,DRIVING,1.94
346515.021764,4070171.270232,0,DRIVING,1.94
346515.059565,4070171.054993,0,DRIVING,1.94
346515.097366,4070170.839755,0,DRIVING,1.94
346515.135166,4070170.624516,0,DRIVING,1.94
346515.140305,4070170.413564,0,DRIVING,1.94
346515.145443,4070170.202611,0,DRIVING,1.94
346515.150581,4070169.991659,0,DRIVING,1.94
346515.137801,4070169.777329,0,DRIVING,1.94
346515.12502,4070169.562999,0,DRIVING,1.94
346515.11224,4070169.34867,0,DRIVING,1.94
346515.106857,4070169.049123,0,DRIVING,1.94
346515.101474,4070168.749577,0,DRIVING,1.94
346514.948535,4070168.685738,0,DRIVING,1.94
346514.864545,4070168.483785,0,DRIVING,1.94
346514.780556,4070168.281833,0,DRIVING,1.94
346514.696566,4070168.079881,0,DRIVING,1.94
346514.580113,4070167.893309,0,DRIVING,1.94
346514.46366,4070167.706738,0,DRIVING,1.94
346514.347207,4070167.520166,0,DRIVING,1.94
346514.219252,4070167.355997,0,DRIVING,1.94
346514.091296,4070167.191828,0,DRIVING,1.94
346513.963341,4070167.027659,0,DRIVING,1.94
346513.824765,4070166.769348,0,DRIVING,1.94
346513.686188,4070166.511038,0,DRIVING,1.94
346513.499324,4070166.381221,0,DRIVING,1.94
346513.312459,4070166.251404,0,DRIVING,1.94
346513.125594,4070166.121587,0,DRIVING,1.94
346512.975711,4070165.979392,0,DRIVING,1.94
346512.825828,4070165.837196,0,DRIVING,1.94
346512.675945,4070165.695,0,DRIVING,1.94
346512.526062,4070165.552804,0,DRIVING,1.94
346512.376178,4070165.410608,0,DRIVING,1.94
346512.226295,4070165.268413,0,DRIVING,1.94
346512.076412,4070165.126217,0,DRIVING,1.94
346511.926529,4070164.984021,0,DRIVING,1.94
346511.776646,4070164.841825,0,DRIVING,1.94
346511.626763,4070164.699629,0,DRIVING,1.94
346511.476879,4070164.557433,0,DRIVING,1.94
346511.326996,4070164.415238,0,DRIVING,1.94
346511.177113,4070164.273042,0,DRIVING,1.94
346511.02723,4070164.130846,0,DRIVING,1.94
346510.877347,4070163.98865,0,DRIVING,1.94
346510.727463,4070163.846454,0,DRIVING,1.94
346510.57758,4070163.704259,0,DRIVING,1.94
346510.427697,4070163.562063,0,DRIVING,1.94
346510.279992,4070163.416877,0,DRIVING,1.94
346510.132288,4070163.271692,0,DRIVING,1.94
346509.984583,4070163.126506,0,DRIVING,1.94
346509.836878,4070162.981321,0,DRIVING,1.94
346509.689173,4070162.836135,0,DRIVING,1.94
346509.541468,4070162.690949,0,DRIVING,1.94
346509.393764,4070162.545764,0,DRIVING,1.94
346509.246059,4070162.400578,0,DRIVING,1.94
346509.098354,4070162.255393,0,DRIVING,1.94
346508.950649,4070162.110207,0,DRIVING,1.94
346508.802944,4070161.965022,0,DRIVING,1.94
346508.65524,4070161.819836,0,DRIVING,1.94
346508.507535,4070161.674651,0,DRIVING,1.94
346508.35983,4070161.529465,0,DRIVING,1.94
346508.212125,4070161.38428,0,DRIVING,1.94
346508.064421,4070161.239094,0,DRIVING,1.94
346507.916716,4070161.093909,0,DRIVING,1.94
346507.769011,4070160.948723,0,DRIVING,1.94
346507.621306,4070160.803537,0,DRIVING,1.94
346507.473601,4070160.658352,0,DRIVING,1.94
346507.325897,4070160.513166,0,DRIVING,1.94
346507.178192,4070160.367981,0,DRIVING,1.94
346507.030487,4070160.222795,0,DRIVING,1.94
346506.882782,4070160.07761,0,DRIVING,1.94
346506.735078,4070159.932424,0,DRIVING,1.94
346506.587373,4070159.787239,0,DRIVING,1.94
346506.439668,4070159.642053,0,DRIVING,1.94
346506.291963,4070159.496868,0,DRIVING,1.94
346506.146265,4070159.353311,0,DRIVING,1.94
346506.000566,4070159.209754,0,DRIVING,1.94
346505.854868,4070159.066197,0,DRIVING,1.94
346505.709169,4070158.92264,0,DRIVING,1.94
346505.563471,4070158.779083,0,DRIVING,1.94
346505.417772,4070158.635527,0,DRIVING,1.94
346505.272073,4070158.49197,0,DRIVING,1.94
346505.126375,4070158.348413,0,DRIVING,1.94
346504.980676,4070158.204856,0,DRIVING,1.94
346504.834978,4070158.061299,0,DRIVING,1.94
346504.689279,4070157.917742,0,DRIVING,1.94
346504.543581,4070157.774186,0,DRIVING,1.94
346504.397882,4070157.630629,0,DRIVING,1.94
346504.252184,4070157.487072,0,DRIVING,1.94
346504.106485,4070157.343515,0,DRIVING,1.94
346503.960787,4070157.199958,0,DRIVING,1.94
346503.815088,4070157.056401,0,DRIVING,1.94
346503.66939,4070156.912844,0,DRIVING,1.94
346503.523691,4070156.769288,0,DRIVING,1.94
346503.377992,4070156.625731,0,DRIVING,1.94
346503.232294,4070156.482174,0,DRIVING,1.94
346503.086595,4070156.338617,0,DRIVING,1.94
346502.940897,4070156.19506,0,DRIVING,1.94
346502.795198,4070156.051503,0,DRIVING,1.94
346502.6495,4070155.907947,0,DRIVING,1.94
346502.503801,4070155.76439,0,DRIVING,1.94
346502.358103,4070155.620833,0,DRIVING,1.94
346502.212404,4070155.477276,0,DRIVING,1.94
346502.066706,4070155.333719,0,DRIVING,1.94
346501.921007,4070155.190162,0,DRIVING,1.94
346501.775309,4070155.046606,0,DRIVING,1.94
346501.62961,4070154.903049,0,DRIVING,1.94
346501.483911,4070154.759492,0,DRIVING,1.94
346501.338213,4070154.615935,0,DRIVING,1.94
346501.192514,4070154.472378,0,DRIVING,1.94
346501.047622,4070154.333338,0,DRIVING,1.94
346500.902729,4070154.194298,0,DRIVING,1.94
346500.757837,4070154.055257,0,DRIVING,1.94
346500.612944,4070153.916217,0,DRIVING,1.94
346500.468052,4070153.777177,0,DRIVING,1.94
346500.323159,4070153.638137,0,DRIVING,1.94
346500.178267,4070153.499096,0,DRIVING,1.94
346500.033375,4070153.360056,0,DRIVING,1.94
346499.888482,4070153.221016,0,DRIVING,1.94
346499.74359,4070153.081975,0,DRIVING,1.94
346499.598697,4070152.942935,0,DRIVING,1.94
346499.453805,4070152.803895,0,DRIVING,1.94
346499.308912,4070152.664854,0,DRIVING,1.94
346499.16402,4070152.525814,0,DRIVING,1.94
346499.019127,4070152.386774,0,DRIVING,1.94
346498.874235,4070152.247734,0,DRIVING,1.94
346498.729342,4070152.108693,0,DRIVING,1.94
346498.58445,4070151.969653,0,DRIVING,1.94
346498.439557,4070151.830613,0,DRIVING,1.94
346498.294665,4070151.691572,0,DRIVING,1.94
346498.149772,4070151.552532,0,DRIVING,1.94
346498.00488,4070151.413492,0,DRIVING,1.94
346497.859987,4070151.274452,0,DRIVING,1.94
346497.715095,4070151.135411,0,DRIVING,1.94
346497.570202,4070150.996371,0,DRIVING,1.94
346497.42531,4070150.857331,0,DRIVING,1.94
346497.280417,4070150.71829,0,DRIVING,1.94
346497.135525,4070150.57925,0,DRIVING,1.94
346496.990632,4070150.44021,0,DRIVING,1.94
346496.84574,4070150.301169,0,DRIVING,1.94
346496.700847,4070150.162129,0,DRIVING,1.94
346496.555955,4070150.023089,0,DRIVING,1.94
346496.411062,4070149.884049,0,DRIVING,1.94
346496.26617,4070149.745008,0,DRIVING,1.94
346496.121277,4070149.605968,0,DRIVING,1.94
346495.976385,4070149.466928,0,DRIVING,1.94
346495.831492,4070149.327887,0,DRIVING,1.94
346495.6866,4070149.188847,0,DRIVING,1.94
346495.540866,4070149.050263,0,DRIVING,1.94
346495.395131,4070148.911679,0,DRIVING,1.94
346495.249397,4070148.773095,0,DRIVING,1.94
346495.103662,4070148.634512,0,DRIVING,1.94
346494.957928,4070148.495928,0,DRIVING,1.94
346494.812194,4070148.357344,0,DRIVING,1.94
346494.666459,4070148.21876,0,DRIVING,1.94
346494.520725,4070148.080176,0,DRIVING,1.94
346494.37499,4070147.941592,0,DRIVING,1.94
