timestamp_ns,control_signal,angular_target
1758956926489102144,0.0,0.012217304669320583
1758956926538729341,0.0,0.0
1758956926588879996,0.0,0.0024434609804302454
1758956926638709177,1.0309277772903442,0.0
1758956926688770483,37.1134033203125,0.0
1758956926738615698,47.42267990112305,0.0
1758956926788848835,49.484535217285156,0.0
1758956926838826145,52.57732009887695,0.0
1758956926888908840,53.608245849609375,0.012217304669320583
1758956926938608937,53.608245849609375,0.0
1758956926988909555,53.608245849609375,0.0
1758956927038587241,53.608245849609375,0.012217304669320583
1758956927088989692,53.608245849609375,0.0
1758956927138823868,52.57732009887695,0.012217304669320583
1758956927188737539,49.484535217285156,0.012217304669320583
1758956927238850044,46.391754150390625,0.04886921867728233
1758956927288888392,46.391754150390625,0.06108652427792549
1758956927338775882,46.391754150390625,0.012217304669320583
1758956927388874155,46.391754150390625,0.012217304669320583
1758956927438643055,47.42267990112305,0.012217304669320583
1758956927489153780,47.42267990112305,0.06108652427792549
1758956927538618612,48.453609466552734,0.15882496535778046
1758956927588915158,49.484535217285156,0.2687807083129883
1758956927638801919,52.57732009887695,0.4153883755207062
1758956927689011507,54.63917541503906,0.4031710624694824
1758956927738613243,55.67010498046875,0.42760565876960754
1758956927789113772,58.76288604736328,0.4642575681209564
1758956927838768551,58.76288604736328,0.4642575681209564
1758956927888912117,59.79381561279297,0.4642575681209564
1758956927938633251,60.82474136352539,0.42760565876960754
1758956927988941018,60.82474136352539,0.2565633952617645
1758956928038658687,63.91752624511719,0.024434609338641167
1758956928088897115,63.91752624511719,0.0
1758956928138838500,62.8865966796875,0.0
1758956928188781079,63.91752624511719,0.0
1758956928238653331,68.0412368774414,0.0
1758956928289010900,69.0721664428711,0.0
1758956928338732531,69.0721664428711,0.012217304669320583
1758956928388892271,69.0721664428711,0.0
1758956928438605127,68.0412368774414,0.012217304669320583
1758956928488993602,69.0721664428711,0.18325957655906677
1758956928538602180,69.0721664428711,0.30543261766433716
1758956928588944515,70.10309600830078,0.34208452701568604
1758956928638831520,71.13401794433594,0.4153883755207062
1758956928688994310,72.16494750976562,0.4031710624694824
1758956928738645821,72.16494750976562,0.4031710624694824
1758956928788971867,73.19587707519531,0.3176499307155609
1758956928838817019,73.19587707519531,0.2565633952617645
1758956928888912207,73.19587707519531,0.09773843735456467
1758956928938603666,72.16494750976562,0.0
1758956928988976274,73.19587707519531,0.012217304669320583
1758956929038614736,73.19587707519531,0.0
1758956929088901723,74.226806640625,0.012217304669320583
1758956929138923956,75.25772857666016,0.024434609338641167
1758956929188914325,75.25772857666016,0.2076941877603531
1758956929238631344,76.28865814208984,0.30543261766433716
1758956929288903912,77.31958770751953,0.3787364363670349
1758956929338835981,77.31958770751953,0.4398229718208313
1758956929388961029,77.31958770751953,0.5009095072746277
1758956929438519005,77.31958770751953,0.5497786998748779
1758956929488911518,77.31958770751953,0.598647952079773
1758956929538629148,77.31958770751953,0.5864306092262268
1758956929588784113,77.31958770751953,0.5742133259773254
1758956929638866777,77.31958770751953,0.5619960427284241
1758956929688945531,77.31958770751953,0.5375614166259766
1758956929738620673,76.28865814208984,0.4642575681209564
1758956929789127576,74.226806640625,0.2687807083129883
1758956929838819057,74.226806640625,0.15882496535778046
1758956929888942222,74.226806640625,0.0
1758956929938624416,74.226806640625,0.0
1758956929989098478,74.226806640625,0.0
1758956930038609629,74.226806640625,0.0
1758956930088906472,74.226806640625,0.012217304669320583
1758956930138819975,74.226806640625,0.012217304669320583
1758956930188967564,74.226806640625,0.0
1758956930238606350,74.226806640625,0.0
1758956930288924932,74.226806640625,-0.024434609338641167
1758956930338796412,74.226806640625,-0.10995574295520782
