timestamp_ns,control_signal,angular_target
1758958571837459742,0.0,0.012217304669320583
1758958571887311204,0.0,0.0
1758958571937493144,0.0,0.012217304669320583
1758958571987284723,0.0,0.012217304669320583
1758958572037585504,0.0,0.012217304669320583
1758958572087265300,0.0,0.012217304669320583
1758958572137355985,0.0,0.012217304669320583
1758958572187346498,0.0,0.0
1758958572237473931,-4.123711109161377,0.012217304669320583
1758958572287223790,-15.46391773223877,0.012217304669320583
1758958572337950265,-26.804122924804688,0.012217304669320583
1758958572387226782,-31.958763122558594,0.012217304669320583
1758958572437589067,-31.958763122558594,0.012217304669320583
1758958572487399254,-30.92783546447754,0.024434609338641167
1758958572537567681,-30.92783546447754,0.04886921867728233
1758958572587262349,-31.958763122558594,0.036651913076639175
1758958572637807422,-31.958763122558594,0.036651913076639175
1758958572687448769,-29.896907806396484,0.024434609338641167
1758958572737573489,-29.896907806396484,0.012217304669320583
1758958572787267745,-28.86598014831543,0.012217304669320583
1758958572837623463,-24.742267608642578,0.0
1758958572887290709,-23.711339950561523,0.0
1758958572937547723,-23.711339950561523,0.012217304669320583
1758958572987462956,-23.711339950561523,0.012217304669320583
1758958573037424233,-21.649484634399414,0.04886921867728233
1758958573087377609,-19.587629318237305,0.15882496535778046
1758958573137701705,-18.55670166015625,0.4031710624694824
1758958573187439290,-16.494844436645508,0.5619960427284241
1758958573237522025,-15.46391773223877,0.5619960427284241
1758958573287249834,-13.402061462402344,0.5497786998748779
1758958573337946907,-12.371133804321289,0.513126790523529
1758958573387356017,-12.371133804321289,0.4398229718208313
1758958573437545608,-13.402061462402344,0.42760565876960754
1758958573487412260,-13.402061462402344,0.42760565876960754
1758958573537596906,-13.402061462402344,0.4153883755207062
1758958573587420902,-13.402061462402344,0.4153883755207062
1758958573637484213,-13.402061462402344,0.39095374941825867
1758958573687363831,-12.371133804321289,0.3543018400669098
1758958573737498462,-13.402061462402344,0.3298672139644623
1758958573787315224,-14.432990074157715,0.3176499307155609
1758958573837513896,-17.525774002075195,0.3176499307155609
1758958573887236184,-18.55670166015625,0.30543261766433716
1758958573937595746,-18.55670166015625,0.30543261766433716
1758958573987431111,-18.55670166015625,0.30543261766433716
1758958574037577041,-18.55670166015625,0.30543261766433716
1758958574087372524,-18.55670166015625,0.30543261766433716
1758958574137791246,-18.55670166015625,0.2932153046131134
1758958574187370728,-18.55670166015625,0.2565633952617645
1758958574237500236,-18.55670166015625,0.2565633952617645
1758958574287273967,-20.61855697631836,0.21991148591041565
1758958574337928599,-20.61855697631836,0.19792033731937408
1758958574387257151,-21.649484634399414,0.2321287840604782
1758958574437572920,-21.649484634399414,0.2565633952617645
1758958574487438229,-21.649484634399414,0.2565633952617645
1758958574537984565,-23.711339950561523,0.2565633952617645
1758958574587288605,-26.804122924804688,0.2687807083129883
1758958574637805254,-28.86598014831543,0.2687807083129883
1758958574687385616,-29.896907806396484,0.28099802136421204
1758958574737747080,-30.92783546447754,0.2687807083129883
1758958574787317479,-30.92783546447754,0.2687807083129883
1758958574837462513,-29.896907806396484,0.2687807083129883
1758958574887289163,-31.958763122558594,0.2687807083129883
1758958574937578716,-30.92783546447754,0.2565633952617645
1758958574987383192,-30.92783546447754,0.2565633952617645
1758958575037508660,-30.92783546447754,0.2687807083129883
1758958575087366150,-31.958763122558594,0.2565633952617645
1758958575137699887,-30.92783546447754,0.28099802136421204
1758958575187398593,-30.92783546447754,0.36651915311813354
1758958575237698574,-31.958763122558594,0.4031710624694824
1758958575287259519,-31.958763122558594,0.3787364363670349
1758958575337780930,-30.92783546447754,0.3787364363670349
1758958575387260384,-30.92783546447754,0.39095374941825867
1758958575437554557,-31.958763122558594,0.5742133259773254
1758958575487428665,-29.896907806396484,0.7819074988365173
1758958575537537316,-24.742267608642578,1.0384708642959595
1758958575587336381,-24.742267608642578,1.197295904159546
1758958575637761191,-23.711339950561523,1.2217304706573486
1758958575687419348,-23.711339950561523,1.2095131874084473
1758958575737523452,-24.742267608642578,1.2217304706573486
1758958575787512633,-24.742267608642578,1.207069754600525
1758958575837417694,-24.742267608642578,1.2217304706573486
1758958575887507535,-23.711339950561523,1.1850786209106445
1758958575937329210,-24.536083221435547,0.9993755221366882
1758958575987469384,-23.917526245117188,0.9285151362419128
1758958576037286833,-24.536083221435547,0.9040805697441101
1758958576087580145,-26.804122924804688,0.9162978529930115
1758958576137281778,-26.804122924804688,0.9285151362419128
1758958576187565048,-25.5670108795166,0.9162978529930115
1758958576237408058,-25.979381561279297,0.8698720932006836
1758958576287630009,-26.804122924804688,0.7965682744979858
1758958576337345327,-26.597938537597656,0.7819074988365173
1758958576387972269,-26.804122924804688,0.7819074988365173
1758958576437248101,-26.804122924804688,0.759916365146637
1758958576487706902,-25.773195266723633,0.7574728727340698
1758958576537286567,-25.773195266723633,0.7183775305747986
1758958576587562918,-26.804122924804688,0.6719517707824707
1758958576637413462,-25.773195266723633,0.6352998614311218
1758958576687532660,-25.773195266723633,0.6010913848876953
1758958576737437370,-25.773195266723633,0.6133087277412415
1758958576787676528,-25.773195266723633,0.5962044596672058
1758958576837482903,-25.773195266723633,0.6352998614311218
1758958576887552270,-26.804122924804688,0.6450737118721008
1758958576937399638,-27.01030921936035,0.6597344279289246
1758958576987706725,-25.773195266723633,0.6597344279289246
1758958577037345677,-25.773195266723633,0.6377432942390442
1758958577087492126,-27.01030921936035,0.6255260109901428
1758958577137352253,-26.804122924804688,0.6230825185775757
1758958577187565925,-25.773195266723633,0.6206390857696533
1758958577237386561,-26.804122924804688,0.6230825185775757
1758958577287724460,-27.01030921936035,0.6475171446800232
1758958577337435244,-27.835052490234375,0.6475171446800232
1758958577387634329,-28.86598014831543,0.6352998614311218
1758958577437301020,-29.896907806396484,0.6255260109901428
1758958577487695054,-29.896907806396484,0.598647952079773
1758958577537383639,-28.659793853759766,0.5351179242134094
1758958577587627781,-27.835052490234375,0.5106833577156067
1758958577637364877,-28.659793853759766,0.513126790523529
1758958577687639312,-28.86598014831543,0.5717698335647583
1758958577737420144,-28.86598014831543,0.5742133259773254
1758958577787560331,-25.773195266723633,0.50335294008255
1758958577837442790,-24.742267608642578,0.3298672139644623
1758958577887819028,-23.711339950561523,0.15882496535778046
1758958577937271548,-24.742267608642578,0.05864306166768074
1758958577987520816,-24.742267608642578,0.0024434609804302454
1758958578037304619,-24.742267608642578,0.0024434609804302454
1758958578087646609,-24.742267608642578,0.0024434609804302454
1758958578137252185,-24.742267608642578,0.0
1758958578187577982,-23.711339950561523,0.0
1758958578237267694,-25.773195266723633,0.0
1758958578287922454,-24.742267608642578,0.0
1758958578337363124,-24.742267608642578,0.012217304669320583
1758958578387747238,-24.742267608642578,0.0024434609804302454
1758958578437349258,-26.804122924804688,0.012217304669320583
1758958578487707507,-27.835052490234375,-0.04642575979232788
1758958578537401876,-27.835052490234375,-0.10995574295520782
1758958578587557473,-28.86598014831543,0.1466076523065567
1758958578637409846,-28.86598014831543,0.5742133259773254
1758958578687704674,-28.86598014831543,0.8038986325263977
1758958578737375281,-28.86598014831543,0.8527678847312927
1758958578787648245,-30.92783546447754,1.0506882667541504
1758958578837386971,-32.989688873291016,1.1484266519546509
1758958578887754427,-35.05154800415039,1.1606439352035522
1758958578937373732,-34.0206184387207,1.1484266519546509
1758958578987776427,-36.08247375488281,1.1264355182647705
1758958579037339581,-38.14432907104492,1.1264355182647705
1758958579087474105,-39.38144302368164,1.0873401165008545
1758958579137310055,-38.14432907104492,1.0140362977981567
1758958579187591068,-38.14432907104492,0.8552113175392151
1758958579237259380,-38.55670166015625,0.6866125464439392
1758958579287932557,-38.14432907104492,0.4544837474822998
1758958579337406205,-38.14432907104492,0.28099802136421204
1758958579387589954,-36.70103073120117,-0.05375614017248154
1758958579437299550,-37.93814468383789,0.009773843921720982
1758958579487834881,-38.14432907104492,0.014660765416920185
1758958579537292025,-37.1134033203125,0.012217304669320583
1758958579587798954,-37.1134033203125,0.0
1758958579637401490,-37.1134033203125,0.012217304669320583
1758958579687592547,-38.14432907104492,-0.012217304669320583
1758958579737368216,-38.14432907104492,0.28099802136421204
1758958579787638770,-37.93814468383789,0.8038986325263977
1758958579837297435,-38.14432907104492,0.8894197940826416
1758958579887468096,-36.288658142089844,0.8674286603927612
1758958579937371483,-36.08247375488281,0.598647952079773
1758958579987732308,-36.08247375488281,0.09773843735456467
1758958580037350640,-36.08247375488281,0.012217304669320583
1758958580087661540,-36.08247375488281,-0.012217304669320583
1758958580137275757,-36.08247375488281,0.0
1758958580187560453,-36.08247375488281,0.0
1758958580237403378,-36.288658142089844,0.014660765416920185
1758958580287575850,-36.08247375488281,0.051312681287527084
1758958580337408511,-36.08247375488281,0.34208452701568604
1758958580387530841,-36.08247375488281,0.6377432942390442
1758958580437405570,-36.08247375488281,0.6963863968849182
1758958580487680202,-24.742267608642578,0.598647952079773
1758958580537363555,-23.711339950561523,0.09773843735456467
1758958580587693776,-25.773195266723633,0.0
1758958580637281923,-25.773195266723633,0.014660765416920185
1758958580687644749,-25.773195266723633,0.0
1758958580737609025,-24.742267608642578,0.012217304669320583
1758958580787707325,-25.773195266723633,0.012217304669320583
1758958580837208966,-25.773195266723633,0.07330382615327835
1758958580887558637,-24.742267608642578,0.16859880089759827
1758958580937350075,-25.773195266723633,0.6108652353286743
1758958580987617561,-24.742267608642578,0.7183775305747986
1758958581037236157,-24.742267608642578,0.6939429044723511
1758958581087962419,-14.432990074157715,0.7086036801338196
1758958581137234647,-13.402061462402344,0.7086036801338196
1758958581187491056,-18.55670166015625,0.7452555894851685
1758958581237432764,-21.649484634399414,0.7941247820854187
1758958581287973608,-26.804122924804688,0.7916813492774963
1758958581337464712,-29.896907806396484,0.779464066028595
1758958581387620616,-30.103092193603516,0.720820963382721
1758958581437300472,-29.896907806396484,0.5009095072746277
1758958581487688331,-28.86598014831543,0.13439035415649414
1758958581537269490,-28.86598014831543,0.012217304669320583
1758958581587543621,-29.896907806396484,0.0
1758958581637240704,-29.07216453552246,0.009773843921720982
1758958581687512201,-27.835052490234375,0.012217304669320583
1758958581737394836,-25.5670108795166,0.0
1758958581787573930,-23.298969268798828,-0.0024434609804302454
1758958581837362026,-23.711339950561523,0.0
1758958581887681048,-23.711339950561523,0.0
1758958581937386580,-24.742267608642578,0.0
1758958581987749379,-24.742267608642578,0.0
1758958582037394797,-22.68041229248047,-0.0024434609804302454
1758958582087532976,-19.38144302368164,-0.0024434609804302454
1758958582137264016,-15.46391773223877,0.0
1758958582187572184,-14.432990074157715,0.0024434609804302454
1758958582237529556,-14.432990074157715,0.0
1758958582287509727,-13.402061462402344,0.012217304669320583
1758958582337363409,-13.402061462402344,0.012217304669320583
1758958582387700372,-12.371133804321289,0.0
1758958582437410653,-3.9175257682800293,0.009773843921720982
1758958582487765797,-2.8865978717803955,0.009773843921720982
1758958582537427905,-3.0927834510803223,0.0
1758958582587532375,-4.948453426361084,0.014660765416920185
1758958582637242750,-6.1855669021606445,0.0
1758958582687589982,-5.15463924407959,0.012217304669320583
1758958582737465015,-5.15463924407959,0.012217304669320583
1758958582787663445,-11.546391487121582,0.012217304669320583
1758958582837369754,-11.340206146240234,0.012217304669320583
